22,1968,28.21,23.47
22,1964,43.19,56.81
22,1960,50.42,28.59
22,1956,39.51,53.28
22,1952,52.92,47.08
22,1948,32.75,17.45
22,1944,80.59,19.39
22,1940,85.88,14.09
22,1936,88.82,11.16
22,1932,92.79,7.01
22,1928,76.29,23.70
22,1924,76.44,20.23
22,1920,69.24,30.49
22,1916,85.90,6.95
22,1912,76.81,4.84
22,1908,84.63,11.93
22,1904,88.50,9.66
22,1900,79.03,20.96
22,1896,76.38,21.81
22,1892,76.53,23.47
22,1888,73.37,26.46
22,1884,57.22,42.37
22,1880,62.27,37.31
22,1876,48.35,51.65
22,1872,44.31,55.69
22,1868,70.69,29.31
22,1860,15.10,0.00
22,1856,51.70,0.00
23,2016,47.83,44.87
23,2012,56.27,40.98
23,2008,57.71,40.38
23,2004,53.57,44.58
23,2000,49.09,43.97
23,1996,51.62,30.76
23,1992,38.77,30.39
23,1988,43.88,55.34
23,1984,38.78,60.83
23,1980,42.25,45.61
23,1976,48.07,48.91
23,1972,38.48,61.46
23,1968,55.30,43.07
23,1964,68.80,31.14
23,1960,42.95,57.05
23,1956,29.13,70.87
23,1952,33.77,66.05
23,1948,42.27,56.74
23,1944,47.45,52.44
23,1940,48.77,51.10
23,1936,41.52,55.49
23,1932,43.19,55.83
23,1928,30.96,68.63
23,1924,21.83,72.03
23,1920,29.80,68.92
23,1916,46.97,50.99
23,1912,39.43,20.48
23,1908,33.29,63.00
23,1904,28.49,67.44
23,1900,34.84,61.89
23,1896,29.21,67.90
23,1892,41.26,54.05
23,1888,39.35,57.49
23,1884,39.97,55.34
23,1880,45.32,51.46
23,1876,42.65,56.64
23,1872,32.14,67.86
23,1868,37.59,62.41
23,1864,40.93,59.07
23,1860,29.42,62.24
23,1856,35.68,61.34
24,2016,60.33,33.91
24,2012,61.97,35.90
24,2008,61.92,36.47
24,2004,55.91,42.93
24,2000,56.57,40.18
24,1996,54.25,38.27
24,1992,49.80,35.62
24,1988,48.20,51.11
24,1984,47.02,52.51
24,1980,47.14,44.18
24,1976,53.04,46.96
24,1972,37.36,61.26
24,1968,43.59,41.94
24,1964,65.47,34.53
24,1960,53.61,46.39
24,1956,39.96,60.04
24,1952,43.83,55.36
24,1948,48.01,49.40
24,1944,51.85,48.15
24,1940,58.25,40.83
24,1936,62.35,37.04
24,1932,61.50,36.04
24,1928,42.33,57.06
24,1924,41.29,45.29
24,1920,42.16,55.11
24,1916,52.80,44.78
24,1912,48.57,23.69
24,1908,48.59,48.85
24,1904,48.81,48.83
24,1900,46.23,51.50
24,1896,41.62,54.73
24,1892,53.39,43.48
24,1888,50.34,47.40
24,1884,52.07,46.10
24,1880,54.41,45.59
24,1876,56.05,43.95
24,1872,50.34,49.66
24,1868,67.20,32.80
24,1864,44.91,55.09
