,State,cycle,AreaNumber,Mean,Stdv,Var
1108,NE,2010,1,0.31147057133333339,0.0058188589788364473,3.3859119815585542e-05
1109,NE,2010,2,0.50115449333333328,0.014299713004279038,0.00020448179200474703
1110,NE,2010,3,0.25220472350000001,0.0086000497545726043,7.3960855781124299e-05
1111,NV,1970,1,0.6840318984,0.14735681526436925,0.021714031004857449
1112,NV,1980,1,0.59844438259999999,0.046462329322129355,0.0021587480460380014
1113,NV,1980,2,0.37775976099999997,0.06693279463462605,0.004479998997601025
1114,NV,1990,1,0.52430342360000004,0.052320160906463929,0.0027373992372782762
1115,NV,1990,2,0.37059732774999998,0.075094578061035963,0.0056391956541650247
1116,NV,2000,1,0.65057157319999992,0.057757129575778061,0.0033358860168332173
1117,NV,2000,2,0.35168655079999994,0.10774283017621485,0.011608517454380672
1118,NV,2000,3,0.46805901260000005,0.053630012690344869,0.002876178261166552
1119,NV,2010,1,0.65041848266666669,0.044130039057703511,0.0019474603472344376
1120,NV,2010,2,0.35737777333333337,0.051234024036960264,0.0026249252190198224
1121,NV,2010,3,0.44650722533333331,0.067932404658892026,0.0046148116027394546
1122,NV,2010,4,0.51674628333333328,0.029329194313616878,0.00086020163908589672
1123,NH,1970,1,0.54379485800000005,0.16424259602236488,0.026975630348165743
1124,NH,1970,2,0.3507060166,0.030776107242611494,0.00094716877700872372
1125,NH,1980,1,0.44808906979999996,0.061734863255725483,0.0038111933412031244
1126,NH,1980,2,0.34752576299999999,0.12544382427062059,0.015736153047638337
1127,NH,1990,1,0.40450883700000001,0.080686916943277759,0.0065103785658114028
1128,NH,1990,2,0.4889021522,0.083075955365009668,0.0069016143598090787
1129,NH,2000,1,0.44950045059999999,0.071149588050225088,0.0050622638797167318
1130,NH,2000,2,0.48374998879999997,0.076571451866938242,0.0058631872410108395
1131,NH,2010,1,0.50306124899999993,0.019247391211532031,0.0003704620684497604
1132,NH,2010,2,0.5328590356666667,0.015014077847685549,0.00022542253361636195
1133,NJ,1970,1,0.67101891439999994,0.13547389340275753,0.018353175793701708
1134,NJ,1970,2,0.55757940539999995,0.12481900514233005,0.015579784044721016
1135,NJ,1970,3,0.58423351499999998,0.078012065465396727,0.0060858823581773445
1136,NJ,1970,4,0.59275634580000003,0.10492084415011636,0.011008383537173008
1137,NJ,1970,5,0.32636597120000005,0.092709344004732311,0.0085950224657877945
1138,NJ,1970,6,0.40886208860000001,0.037461244323774692,0.0014033448262855417
1139,NJ,1970,7,0.50189990699999998,0.060957123816284431,0.0037157709439538306
1140,NJ,1970,8,0.70318955620000001,0.049178085799855484,0.0024184841229379478
1141,NJ,1970,9,0.50092955819999996,0.10839869391480901,0.011750276842436453
1142,NJ,1970,10,0.84311952479999996,0.029538923746424705,0.00087254801609709339
1143,NJ,1970,11,0.66768631779999987,0.04904354462412705,0.0024052692692987411
1144,NJ,1970,12,0.28784512900000003,0.059652398464144919,0.0035584086425251189
1145,NJ,1970,13,0.45427837919999997,0.1150107644443352,0.013227475938070356
1146,NJ,1970,14,0.68243065400000003,0.11779823869027549,0.013876425038531119
1147,NJ,1970,15,0.59347975100000006,0.092289768784002843,0.0085174014222047043
1148,NJ,1980,1,0.69625474720000002,0.080148464476022488,0.0064237763578642382
1149,NJ,1980,2,0.67194816450000006,0.030924578100117676,0.0009563295306702777
1150,NJ,1980,3,0.55845575439999995,0.050167755217302393,0.0025168036635431711
1151,NJ,1980,4,0.38661995680000005,0.050591907054292937,0.0025595410593902156
1152,NJ,1980,5,0.26962122439999997,0.044876588285219926,0.0020139081761211381
1153,NJ,1980,6,0.61903646140000002,0.077075473781812981,0.0059406286586909393
1154,NJ,1980,7,0.27836618099999999,0.089992422082015522,0.0080986360321876338
1155,NJ,1980,8,0.65654628900000001,0.048417315681064804,0.0023442364577598838
1156,NJ,1980,9,0.61385353040000001,0.072501094011821754,0.0052564086329110167
1157,NJ,1980,10,0.84032471300000011,0.014435439287714633,0.00020838190742929514
1158,NJ,1980,11,0.40897667520000003,0.14545826229486758,0.021158106069842492
1159,NJ,1980,12,0.33296099499999998,0.023851961556231059,0.00056891607007992443
1160,NJ,1980,13,0.36799723039999999,0.041596598534490097,0.0017302770096395436
1161,NJ,1980,14,0.70805288420000001,0.040565459686074792,0.0016455565195425592
1162,NJ,1990,1,0.75107803780000004,0.03685743332781679,0.0013584703915144598
1163,NJ,1990,2,0.39150903020000005,0.10552982938897977,0.011136544890867179
1164,NJ,1990,3,0.36480832899999999,0.037946900926019843,0.0014399672898891655
1165,NJ,1990,4,0.34714001640000003,0.021142695368498783,0.00044701356744513993
1166,NJ,1990,5,0.28044931039999998,0.047887539996102978,0.0022932164868783621
1167,NJ,1990,6,0.61310805319999995,0.056979439570709965,0.0032466565337921889
1168,NJ,1990,7,0.43921608139999996,0.029211877039255034,0.0008533337601565555
1169,NJ,1990,8,0.57364489779999994,0.084476702613776211,0.0071363132844963848
1170,NJ,1990,9,0.63318548059999991,0.046739407938868667,0.0021845722544759794
1171,NJ,1990,10,0.83739406959999996,0.049178939005532954,0.0024185680417099305
1172,NJ,1990,11,0.29502623159999997,0.01982755173903079,0.00039313180796394289
1173,NJ,1990,12,0.42536437039999997,0.10140575625605719,0.010283127401862883
1174,NJ,1990,13,0.77435127780000002,0.064747685851198791,0.0041922628230855281
1175,NJ,2000,1,0.71121540466666666,0.058059995660935261,0.0033709630961478217
1176,NJ,2000,2,0.3419303158,0.041707323679057044,0.0017395008484696326
1177,NJ,2000,3,0.4231300804,0.078949989710882199,0.0062331008753484041
1178,NJ,2000,4,0.32086797140000001,0.019594599266958043,0.00038394832043267275
1179,NJ,2000,5,0.4038047756,0.042846616785438212,0.0018358325699581956
1180,NJ,2000,6,0.65926140559999991,0.05793951533309849,0.0033569874370343554
1181,NJ,2000,7,0.438401396,0.035824417802074092,0.0012833889108575629
1182,NJ,2000,8,0.69169583460000006,0.034271450417257328,0.0011745323137025273
1183,NJ,2000,9,0.68012949380000021,0.039183189257199998,0.0015353223203655531
1184,NJ,2000,10,0.85679499449999996,0.017362833770874234,0.00030146799655501075
1185,NJ,2000,11,0.32773456620000002,0.045160906205223367,0.0020395074492769827
1186,NJ,2000,12,0.61159033379999994,0.047358129186359295,0.002242792400031896
1187,NJ,2000,13,0.78499306699999993,0.02016938590840665,0.00040680412792223279
1188,NJ,2010,1,0.63583417733333325,0.052796468160542398,0.0027874670502271675
1189,NJ,2010,2,0.39159569100000002,0.017599982435378414,0.00030975938172562865
1190,NJ,2010,3,0.433981334,0.03304703342324769,0.0010921064180772501
1191,NJ,2010,4,0.33836267999999997,0.021785420752335041,0.00047460455735627029
1192,NJ,2010,5,0.46613245333333336,0.048866902520481516,0.002387974161946243
1193,NJ,2010,6,0.63174099633333336,0.022165116578454238,0.00049129239293646684
1194,NJ,2010,7,0.41702883333333335,0.024458727046067639,0.00059822932871404061
1195,NJ,2010,8,0.8045248530000001,0.0019924668433018221,3.9699241216571278e-06
1196,NJ,2010,9,0.71841087633333334,0.026591350112760974,0.00070709990081943303
1197,NJ,2010,10,0.88064822366666673,0.010830676100971904,0.00011730354480416394
1198,NJ,2010,11,0.39341655699999994,0.01665443761886461,0.00027737029240065266
1199,NJ,2010,12,0.66307192266666659,0.037947878575977333,0.0014400414884171197
1200,NM,1970,1,0.3973912912,0.080744998206403351,0.0065197547353520804
1201,NM,1970,2,0.64350329849999999,0.11566437111415201,0.013378246745232282
1202,NM,1980,1,0.37824135599999992,0.094573828456290879,0.0089442090288799347
1203,NM,1980,2,0.3479874506666667,0.082171888777575128,0.0067522193052741769
1204,NM,1980,3,0.69027458780000006,0.055862230658701141,0.0031205888141659301
1205,NM,1990,1,0.39121994740000005,0.083140350519062878,0.0069123178844326385
1206,NM,1990,2,0.41014463239999993,0.043045849215002221,0.0018529451346407076
1207,NM,1990,3,0.65087704020000003,0.057954864718730473,0.0033587663445663503
1208,NM,2000,1,0.49509745799999993,0.045437363323686732,0.0020645539858087122
1209,NM,2000,2,0.44926136820000001,0.06495810615065048,0.0042195555546791748
1210,NM,2000,3,0.66341761149999989,0.073830519060102975,0.0054509455446842296
1211,NM,2010,1,0.60964412933333334,0.036338169473952936,0.001320462560717725
1212,NM,2010,2,0.37900562199999999,0.027349058500051565,0.00074797100083924279
1213,NM,2010,3,0.62360686566666657,0.0079366679633859193,6.2990698361036404e-05
1214,NY,1970,1,0.56446552679999995,0.13268392653552,0.017605024360883265
1215,NY,1970,2,0.50808510940000007,0.10014516314622848,0.010029053701584719
1216,NY,1970,3,0.49434226419999999,0.047559966052310033,0.0022619503708968831
1217,NY,1970,4,0.38642208820000001,0.062740803461409839,0.0039364084189832576
1218,NY,1970,5,0.41548613480000007,0.046917616488524529,0.002201262736964269
1219,NY,1970,6,0.59003543879999998,0.089647500150481368,0.0080366742832305559
1220,NY,1970,8,0.76105706200000012,0.069293938027246385,0.0048016498473238628
1221,NY,1970,9,0.5693403695,0.02813676806579965,0.00079167771718860296
1222,NY,1970,11,0.76944124520000001,0.065549393609718579,0.0042967230026018143
1223,NY,1970,12,0.88682153720000001,0.023234370015808262,0.00053983595003149001
1224,NY,1970,13,0.79852155979999995,0.045878095581197563,0.0021047996541574995
1225,NY,1970,14,0.82565906040000014,0.045618395978194094,0.0020810380516233149
1226,NY,1970,15,0.61019910320000004,0.080189977605123475,0.0064304325083102045
1227,NY,1970,16,0.80418214219999995,0.045784808856907798,0.0020962487220635827
1228,NY,1970,17,0.62045723659999996,0.12736188643926458,0.016221050117368123
1229,NY,1970,18,0.63910524539999991,0.17852935811414364,0.031872731708648148
1230,NY,1970,20,0.8446851392000001,0.015546755117256257,0.00024170159467593364
1231,NY,1970,22,0.85439381640000001,0.055632577308529801,0.0030949836579895447
1232,NY,1970,23,0.49472553240000006,0.053891074320181719,0.0029042478913833495
1233,NY,1970,24,0.56398919400000003,0.02935251597696651,0.00086157019417807431
1234,NY,1970,25,0.26232201640000002,0.060473543634963156,0.0036570494797697928
1235,NY,1970,26,0.34848839059999998,0.092083633204356433,0.0084793955041144557
1236,NY,1970,27,0.5307651148000001,0.12533408145686373,0.015708631974635755
1237,NY,1970,28,0.8053289401999999,0.012962663864644546,0.00016803065446776148
1238,NY,1970,29,0.42994496440000002,0.10789328451606901,0.011640960843665418
1239,NY,1970,30,0.39167749559999993,0.055676311843245639,0.0030998517004663349
1240,NY,1970,31,0.34548075449999999,0.089645043455056375,0.0080362338160589446
1241,NY,1970,32,0.51846540479999992,0.10028816801203222,0.010057716643209601
1242,NY,1970,33,0.30536596440000002,0.068294396338873686,0.0046641245712911641
1243,NY,1970,34,0.27072495725000001,0.044507777876830461,0.0019809422915332787
1244,NY,1970,35,0.31964924480000001,0.063247563509261126,0.0040002542898580204
1245,NY,1970,36,0.63312106540000002,0.13048721403102603,0.017026913025578797
1246,NY,1970,37,0.78736904860000012,0.050426605263301477,0.0025428425183808244
1247,NY,1970,38,0.23747701075000005,0.044046535489984204,0.0019400972886704382
1248,NY,1970,39,0.48407535280000002,0.14573256245164831,0.021237979758723578
1249,NY,1980,1,0.50081910779999994,0.095865523085274115,0.0091901985164132248
1250,NY,1980,2,0.61778572119999997,0.046656408357005422,0.002176820440775645
1251,NY,1980,3,0.552984158,0.030695058928166642,0.00094218664260362268
1252,NY,1980,4,0.32393081079999997,0.036918620638012926,0.0013629845498135142
1253,NY,1980,5,0.37506724099999988,0.038027177824320156,0.0014460662532824668
1254,NY,1980,6,0.75833586999999991,0.075732203312868687,0.0057353666186216795
1255,NY,1980,7,0.74600605966666667,0.046339952594082301,0.0021473912064217953
1256,NY,1980,8,0.67516864850000002,0.067129720380205454,0.0045063993583245717
1257,NY,1980,9,0.69446141824999996,0.11432172103173932,0.013069455899658829
1258,NY,1980,10,0.78958754175000001,0.037428194891573473,0.0014008697728416068
1259,NY,1980,11,0.89620411524999999,0.020655275951996056,0.00042664042465310656
1260,NY,1980,12,0.92664965775000008,0.014848133098687342,0.0002204670565163346
1261,NY,1980,13,0.77722352480000001,0.076135770054953214,0.0057966554818607106
1262,NY,1980,14,0.35439726180000003,0.056094924644661925,0.0031466405708902999
1263,NY,1980,15,0.41541644700000002,0.034220741687448812,0.001171059161639097
1264,NY,1980,17,0.84434239039999992,0.011145666998515578,0.00012422589284179924
1265,NY,1980,18,0.93753049374999997,0.027086638503003909,0.0007336859853924138
1266,NY,1980,19,0.70038181500000007,0.038426064807928463,0.0014765624566231183
1267,NY,1980,20,0.5465773747999999,0.096029666254991611,0.0092216968010450737
1268,NY,1980,21,0.23510285199999997,0.017420780613297795,0.00030348359717665232
1269,NY,1980,22,0.31254761240000001,0.072586044268227498,0.0052687338225090811
1270,NY,1980,23,0.70926201200000005,0.093415016466509626,0.0087263653014382648
1271,NY,1980,24,0.28388417880000005,0.02336590013965522,0.00054596528933633975
1272,NY,1980,25,0.31646262066666669,0.10097568039978648,0.010196088032199823
1273,NY,1980,26,0.27584894533333332,0.023293366903064328,0.00054258094168077261
1274,NY,1980,27,0.43219537900000005,0.051863442892977528,0.0026898167087131414
1275,NY,1980,28,0.61959813175,0.055129804921537899,0.0030392953906868241
1276,NY,1980,29,0.2772862398,0.022807141097417702,0.00052016568503751961
1277,NY,1980,30,0.48717672340000001,0.12396982316872963,0.015368517056486094
1278,NY,1980,31,0.36403293219999999,0.10649394252643141,0.011340959794822875
1279,NY,1980,32,0.68580436733333328,0.045910099736508683,0.0021077372578161744
1280,NY,1980,33,0.82863482050000004,0.039149246180784719,0.0015326634765236867
1281,NY,1980,34,0.46263957024999997,0.14299838627852318,0.020448538478261724
1282,NY,1990,1,0.44418816420000001,0.058851043107204702,0.0034634452748060662
1283,NY,1990,2,0.39740841319999998,0.12274990325919526,0.015067538750141793
1284,NY,1990,3,0.41438922859999999,0.048436766869067276,0.002346120384728373
1285,NY,1990,4,0.52551572699999993,0.075847464713987164,0.005752837903539529
1286,NY,1990,5,0.61961631560000008,0.067306851286038125,0.0045302122300408523
1287,NY,1990,6,0.82113250833333329,0.023928224579199867,0.00057255993151262468
1288,NY,1990,7,0.69259017450000004,0.084621189076814651,0.0071607456407740142
1289,NY,1990,8,0.84510705640000006,0.0095710563693448148,9.1605120025175957e-05
1290,NY,1990,9,0.73206242225000007,0.038774656825089439,0.0015034740119034551
1291,NY,1990,10,0.92746910574999997,0.017960264225362926,0.00032257109104485141
1292,NY,1990,11,0.91642751049999993,0.011257558275521861,0.00012673261832677073
1293,NY,1990,12,0.85590023500000001,0.046906823341419261,0.0022002500759831147
1294,NY,1990,13,0.34308871219999998,0.05254833876858965,0.0027613279073384618
1295,NY,1990,14,0.68961903300000005,0.11260367679755864,0.012679588028329048
1296,NY,1990,15,0.94609361766666655,0.0045135344647675539,2.0371993364644528e-05
1297,NY,1990,16,0.95330771349999999,0.02612189321402987,0.00068235330508517979
1298,NY,1990,17,0.86202209460000001,0.031734272160090116,0.0010070640295306704
1299,NY,1990,18,0.6225227995,0.063019331169550871,0.0039714361010575261
1300,NY,1990,19,0.39890763160000003,0.041951056219634117,0.0017598911179429022
1301,NY,1990,20,0.36364069359999995,0.053367166737343409,0.002848054485571413
1302,NY,1990,21,0.70511157240000011,0.041621038994488664,0.0017323108869807457
1303,NY,1990,22,0.351912155,0.064636068557864315,0.0041778213586169356
1304,NY,1990,23,0.26905012275000001,0.033976812725255413,0.0011544238029670782
1305,NY,1990,24,0.24020947600000003,0.030091221625256442,0.00090548161890030088
1306,NY,1990,25,0.38396491840000002,0.075315698524700075,0.00567245444426351
1307,NY,1990,26,0.57572035459999993,0.068646246891402668,0.0047123072122754106
1308,NY,1990,27,0.35088695220000005,0.070090049968129939,0.0049126151045349514
1309,NY,1990,28,0.61217875960000001,0.056643407389036234,0.0032084756006403245
1310,NY,1990,29,0.58886479240000011,0.026338240107238828,0.00069370289194656395
1311,NY,1990,30,0.38051629279999999,0.073673426103296691,0.0054277737137979178
1312,NY,1990,31,0.25405030449999999,0.019305111418435838,0.00037268732687822183
1313,NY,2000,1,0.55559468239999998,0.051124572215178285,0.0026137218841849794
1314,NY,2000,2,0.63974184820000013,0.057664144001957025,0.003325153503478436
1315,NY,2000,3,0.34519354499999999,0.068814718040870373,0.0047354654190444895
1316,NY,2000,4,0.6040688622,0.0501935550995578,0.0025193929735323447
1317,NY,2000,5,0.69251049666666675,0.049722782834760414,0.0024723551328327451
1318,NY,2000,7,0.80876390259999997,0.045207023610627957,0.0020436749837318738
1319,NY,2000,8,0.8062786837999999,0.037642147090402062,0.0014169312375754643
1320,NY,2000,9,0.659564661,0.0524356994467624,0.0027495025764711989
1321,NY,2000,10,0.93342297399999996,0.0084549483769977198,7.148615205769639e-05
1322,NY,2000,11,0.90918655924999991,0.026768435153705229,0.00071654912057812195
1323,NY,2000,12,0.88652546233333329,0.020719516023362722,0.00042929834424238454
1324,NY,2000,13,0.45217097319999999,0.12990706322181411,0.016875845074916407
1325,NY,2000,14,0.79728753200000002,0.036440244473928303,0.0013278914173196622
1326,NY,2000,15,0.9116737506,0.025336784830469434,0.00064195266554550596
1327,NY,2000,16,0.94982427059999996,0.017142406003967471,0.00029386208360486
1328,NY,2000,17,0.74931419319999992,0.059986778344918432,0.0035984135762023748
1329,NY,2000,18,0.67775988600000003,0.038623652619944909,0.0014917865417061772
1330,NY,2000,19,0.43509472480000005,0.13028674453323277,0.016974635801067863
1331,NY,2000,20,0.43774383459999999,0.14914774894992047,0.022245051016828502
1332,NY,2000,21,0.69456514599999997,0.078023162778714447,0.0060876139299937716
1333,NY,2000,22,0.63101264175000005,0.069729616304011241,0.0048622193899046312
1334,NY,2000,23,0.37865104625000001,0.090667942185827632,0.0082206757402125824
1335,NY,2000,24,0.47682140325,0.075960356512070976,0.0057699757614409243
1336,NY,2000,25,0.45670066574999996,0.12945673320855361,0.016759045773030629
1337,NY,2000,26,0.36915487300000005,0.11228674056343345,0.01260831210635981
1338,NY,2000,27,0.59214516640000003,0.20796260854458659,0.043248446552668955
1339,NY,2000,28,0.70616968079999998,0.066234110030707491,0.0043869573315598667
1340,NY,2000,29,0.42007533420000004,0.11301687317631888,0.012772813622552144
1341,NY,2010,1,0.46369958466666672,0.057622658899932691,0.0033203708186979922
1342,NY,2010,2,0.36484043266666671,0.055136843809763539,0.0030400715453022596
1343,NY,2010,3,0.5527679860000001,0.027552748929195098,0.00075915397355526162
1344,NY,2010,4,0.59355776233333335,0.064172676137053866,0.0041181323625912019
1345,NY,2010,5,0.88604339350000005,0.025038514650206931,0.00062692721588862707
1346,NY,2010,6,0.70815271700000004,0.030187890383656952,0.00091130872581568793
1347,NY,2010,7,0.9080699055,0.00033584814389906245,1.1279397576044536e-07
1348,NY,2010,10,0.79455002149999998,0.018862263599875178,0.0003557849881111761
1349,NY,2010,11,0.42692941133333334,0.049956785239246841,0.002495680391440231
1350,NY,2010,12,0.81237584033333332,0.017193493048407105,0.0002956162032056234
1351,NY,2010,13,0.93150158500000002,0.0050880108856584047,2.5887854772578423e-05
1352,NY,2010,14,0.83793825500000008,0.013310886347612128,0.00017717969535904695
1353,NY,2010,15,0.96807333500000003,0.0052962425190094115,2.8050184820163152e-05
1354,NY,2010,17,0.60764885950000003,0.061298554409655509,0.0037575127727134971
1355,NY,2010,18,0.52837467333333332,0.024510466210222733,0.00060076295384247031
1356,NY,2010,19,0.42809549699999999,0.063618149855011769,0.0040472689909747334
1357,NY,2010,20,0.65867160033333338,0.039956475019067635,0.0015965198959493761
1358,NY,2010,21,0.40210946033333334,0.098860114601434235,0.0097733222590087113
1359,NY,2010,22,0.43072210350000001,0.053935881418083038,0.0029090793043455151
1360,NY,2010,23,0.42933998299999998,0.049130832931041458,0.0024138387444979079
1361,NY,2010,24,0.44267360966666663,0.075432264039422894,0.0056900264581132131
1362,NY,2010,25,0.54608438800000003,0.038442232838035773,0.0014778052655737559
1363,NY,2010,26,0.72506213200000003,0.037740673885613474,0.0014243584653402268
1364,NY,2010,27,0.36984285466666672,0.10764847495904885,0.011588194161008968
1365,NC,1970,1,0.75874989975000007,0.048826816378932776,0.002384057997702018
1366,NC,1970,2,0.74832610433333324,0.041079117673218223,0.0016874939088101096
1367,NC,1970,3,0.69376724866666672,0.014960214741928459,0.00022380802512461361
1368,NC,1970,4,0.57388850049999995,0.067047257601818872,0.004495334751924659
1369,NC,1970,5,0.49388423880000004,0.080656928888997934,0.0065055401778048687
1370,NC,1970,6,0.60419805433333329,0.10187952615294905,0.010379437849149431
1371,NC,1970,7,0.70220885050000004,0.083834011223152982,0.007028141437763741
1372,NC,1970,8,0.56235584400000005,0.099788051158705871,0.0099576551540525009
1373,NC,1970,9,0.40925421880000001,0.059498198867670084,0.0035400356684968178
1374,NC,1970,10,0.35890985375000001,0.084756360865540656,0.0071836407071697523
1375,NC,1970,11,0.55372518059999998,0.07561490217835827,0.0057176134314426905
1376,NC,1980,1,0.69741004439999998,0.071399544672588702,0.0050978949794529905
1377,NC,1980,2,0.70125640624999996,0.055063739132113543,0.0030320153672094524
1378,NC,1980,3,0.62925199625000006,0.024299960886029794,0.00059048809906257782
1379,NC,1980,4,0.54618364559999999,0.038399638291249781,0.0014745322208988166
1380,NC,1980,5,0.55437608500000002,0.042394289553009723,0.0017972757867044293
1381,NC,1980,6,0.44874807119999999,0.088991668412156652,0.0079195170467792411
1382,NC,1980,7,0.65598022599999994,0.045745168517730923,0.0020926204427156002
1383,NC,1980,8,0.54591570300000003,0.033345955386328646,0.0011119527406270205
1384,NC,1980,9,0.42603512060000004,0.068018426478506352,0.0046265063406119734
1385,NC,1980,10,0.36571700974999999,0.068890921420147147,0.004745959054116889
1386,NC,1980,11,0.49959813459999997,0.0073250573392648925,5.3656465023518461e-05
1387,NC,1990,1,0.65008180920000014,0.02960790441917787,0.00087662800409517251
1388,NC,1990,2,0.53782078340000006,0.059077055241117123,0.0034900984559620043
1389,NC,1990,3,0.43023267840000001,0.083191974159286058,0.0069209045645193196
1390,NC,1990,4,0.58295548219999993,0.062963364223800181,0.0039643852343789207
1391,NC,1990,5,0.41136644700000002,0.094081755325795463,0.0088513766851828438
1392,NC,1990,6,0.27452549700000001,0.024919110477815372,0.00062096206700556784
1393,NC,1990,7,0.58490802549999998,0.085756588249043308,0.0073541924281159523
1394,NC,1990,8,0.52499017420000005,0.064324192359384719,0.0041376017226871275
1395,NC,1990,9,0.32803113719999999,0.026987028961081235,0.00072829973214623726
1396,NC,1990,10,0.30610127625,0.028145718786070369,0.00079218148598455456
1397,NC,1990,11,0.42407801540000001,0.021700688765426808,0.00047091989289392122
1398,NC,1990,12,0.66749554040000003,0.063397124079648676,0.0040191953415703698
1399,NC,2000,1,0.64558718650000002,0.044968536783700809,0.0020221693004670526
1400,NC,2000,2,0.62568910779999998,0.075622842894562392,0.0057188143674556657
1401,NC,2000,3,0.30283666225,0.032625585414792331,0.0010644288236579102
1402,NC,2000,4,0.62488879519999996,0.030860610329196365,0.00095237726989050146
1403,NC,2000,5,0.37914608080000001,0.056756030204943533,0.0032212469646244624
1404,NC,2000,6,0.28454194324999998,0.035209715718591328,0.0012397240809840172
1405,NC,2000,7,0.68151707719999988,0.082704410617038246,0.0068400195355116681
1406,NC,2000,8,0.49990683220000004,0.051005357331516475,0.0026015464765156817
1407,NC,2000,9,0.3141755322,0.038562282570789967,0.0014870496370694519
1408,NC,2000,10,0.36855874960000001,0.050756574677756287,0.0025762298730186511
1409,NC,2000,11,0.52029056799999995,0.080122427351964051,0.0064196033647707573
1410,NC,2000,12,0.67429877420000006,0.024191846608711268,0.00058524544233941496
1411,NC,2000,13,0.60056638439999999,0.045838358377461398,0.0021011550987405855
1412,NC,2010,1,0.73472195300000009,0.03197958086359301,0.0010226935922110843
1413,NC,2010,2,0.42341585199999998,0.010757167885431029,0.00011571666091534867
1414,NC,2010,3,0.33959371166666658,0.025554631265784975,0.00065303917913023507
1415,NC,2010,4,0.72479884999999999,0.036935478825930027,0.0013642295961007254
1416,NC,2010,5,0.41011198433333335,0.018103477855879561,0.00032773591047832159
1417,NC,2010,6,0.4039130583333333,0.011718656560933315,0.00013732691159310542
1418,NC,2010,7,0.425515272,0.065418936781387327,0.004279637289607151
1419,NC,2010,8,0.40803090633333339,0.054666940316231059,0.0029884743635383688
1420,NC,2010,9,0.44335672549999999,0.035609191100880136,0.0012680144908590013
1421,NC,2010,10,0.39618239933333332,0.031240904373037025,0.00097599410604524387
1422,NC,2010,11,0.38529362333333333,0.03554428889052727,0.0012633964727332605
1423,NC,2010,12,0.74001732366666673,0.06412005227304643,0.0041113811034982073
1424,NC,2010,13,0.43264001966666665,0.0060447920656017734,3.6539511116362156e-05
1425,ND,1970,1,0.39338148159999997,0.11827006465294272,0.01398780819301125
1426,ND,1980,1,0.72777320900000009,0.051801857920861352,0.0026834324840531061
1427,ND,1990,1,0.5617232862,0.022466631425221244,0.00050474952759673873
1428,ND,2000,1,0.56940451300000006,0.082135832432024283,0.0067462949693015712
1429,ND,2010,1,0.36562844133333333,0.095883890571219044,0.009193720471073509
1430,OH,1970,1,0.34222588379999996,0.093683480123253643,0.0087765944480040596
1431,OH,1970,2,0.49268077000000005,0.079846075467151417,0.0063753957675060403
1432,OH,1970,3,0.40667964125,0.18765222989440875,0.035213359384344035
1433,OH,1970,4,0.32974964679999996,0.047059212875931296,0.0022145695165022177
1434,OH,1970,5,0.3285707008,0.045679485993843028,0.0020866154406617011
1435,OH,1970,6,0.37553120299999998,0.060314378941646624,0.0036378243071165457
1436,OH,1970,7,0.30393994600000002,0.058338986044645234,0.0034034372927173118
1437,OH,1970,8,0.35436602620000002,0.11220999336866798,0.012591082611796511
1438,OH,1970,9,0.5724681815999999,0.11405872558548867,0.013009392882185809
1439,OH,1970,10,0.27874370279999999,0.024402643893172347,0.00059548902897698156
1440,OH,1970,11,0.31485482140000004,0.046846363244607482,0.0021945817492457107
1441,OH,1970,12,0.47642928920000005,0.040361300006036556,0.0016290345381772863
1442,OH,1970,13,0.543432519,0.16222131055216565,0.026315753597262171
1443,OH,1970,14,0.72487470880000004,0.044209581242732054,0.0019544870736577257
1444,OH,1970,15,0.32326229940000006,0.044367572592081378,0.0019684814977136106
1445,OH,1970,16,0.30429283579999999,0.091460115293610755,0.008364952689520571
1446,OH,1970,17,0.3809083372,0.081502833223086713,0.0066427118233902864
1447,OH,1970,18,0.68663377560000005,0.06347920458509114,0.0040296094147558564
1448,OH,1970,19,0.55828989439999999,0.12336682587749247,0.015219373727087544
1449,OH,1970,20,0.87258616249999998,0.0046465224028634615,2.1590170440312036e-05
1450,OH,1970,21,0.86415174639999992,0.026380782359063715,0.00069594567787628733
1451,OH,1970,22,0.7020273749999999,0.085583753178453084,0.007324578808110379
1452,OH,1970,23,0.62534086599999994,0.13358321760420941,0.01784447602549356
1453,OH,1980,1,0.58761319140000001,0.049183925722492493,0.0024190585494756585
1454,OH,1980,2,0.31845779939999996,0.035402999203991904,0.0012533723526378512
1455,OH,1980,3,0.75271935800000001,0.02289045647793032,0.00052397299776802211
1456,OH,1980,4,0.28670157775000005,0.096440530840505287,0.0093007759887984518
1457,OH,1980,5,0.36643461700000002,0.065712808573663503,0.0043181732106389436
1458,OH,1980,6,0.29929846879999999,0.062195928551340519,0.0038683335283634544
1459,OH,1980,7,0.32083155499999999,0.099003034834462059,0.0098016009064337082
1460,OH,1980,8,0.29635140900000001,0.075824209577354848,0.0057493107580306301
1461,OH,1980,9,0.70402917539999998,0.1173303045805284,0.013766400372959564
1462,OH,1980,10,0.31673761779999998,0.047076560216652179,0.0022162025218320789
1463,OH,1980,11,0.66131570300000009,0.051592017855394474,0.0026617363063913425
1464,OH,1980,12,0.30891941020000002,0.10365806546468678,0.010744994535881291
1465,OH,1980,13,0.6507795556,0.040483687670056903,0.0016389289673667171
1466,OH,1980,14,0.65981093940000002,0.08913231286034809,0.0079445691958349735
