,State,raceYear,AreaNumber,RepVotes,RepStatus,DemVotes,DemStatus,Dem Vote %,Winner,imputedRep,imputedDem,centeredRep,centeredDem
7254,Oregon,2010,2,206245.0,Incumbent,72173.0,Challenger,0.259225337,R,206245.0,72173.0,218230.626249,68415.4955064
7255,Oregon,2010,3,67714.0,Challenger,193104.0,Incumbent,0.740378348,D,67714.0,193104.0,71649.0999822,183050.529204
7256,Oregon,2010,4,129877.0,Challenger,162416.0,Incumbent,0.555661614,D,129877.0,162416.0,137424.611726,153960.222218
7257,Oregon,2010,5,130313.0,Challenger,145319.0,Incumbent,0.527221077,D,130313.0,145319.0,137885.949227,137753.334231
7258,Oregon,2012,1,109699.0,Challenger,197845.0,Incumbent,0.643306324,D,109699.0,197845.0,130577.070216,170572.094042
7259,Oregon,2012,2,228043.0,Incumbent,96741.0,Challenger,0.297862579,R,228043.0,96741.0,271444.469169,83405.2664949
7260,Oregon,2012,3,70325.0,Challenger,264979.0,Incumbent,0.790264954,D,70325.0,264979.0,83709.3543511,228451.681402
7261,Oregon,2012,4,140549.0,Challenger,212866.0,Incumbent,0.60231173,D,140549.0,212866.0,167298.486238,183522.451264
7262,Oregon,2012,5,139223.0,Challenger,177229.0,Incumbent,0.560050181,D,139223.0,177229.0,165720.120026,152798.006798
7263,Oregon,2014,1,96245.0,Challenger,160038.0,Incumbent,0.624458119,D,96245.0,160038.0,112362.36253,139961.754792
7264,Oregon,2014,2,202374.0,Incumbent,73785.0,Challenger,0.267183036,R,202374.0,73785.0,236263.917654,64528.9123666
7265,Oregon,2014,3,57424.0,Challenger,211748.0,Incumbent,0.786664289,D,57424.0,211748.0,67040.3273513,185184.903921
7266,Oregon,2014,4,116534.0,Challenger,181624.0,Incumbent,0.609153536,D,116534.0,181624.0,136048.995325,158839.861485
7267,Oregon,2014,5,110332.0,Challenger,150944.0,Incumbent,0.577718581,D,110332.0,150944.0,128808.397139,132008.567436
7268,Pennsylvania,1972,1,59807.0,Challenger,118953.0,Incumbent,0.665434102,D,59807.0,118953.0,58381.8716384,121929.3516
7269,Pennsylvania,1972,2,45753.0,Challenger,107509.0,Incumbent,0.701471989,D,45753.0,107509.0,44662.7614338,110199.008526
7270,Pennsylvania,1972,3,57787.0,Challenger,101144.0,Incumbent,0.636401961,D,57787.0,101144.0,56410.0057914,103674.748331
7271,Pennsylvania,1972,4,102013.0,Challenger,129105.0,Incumbent,0.558610753,D,102013.0,129105.0,99582.1537854,132335.367232
7272,Pennsylvania,1972,5,121346.0,Incumbent,66329.0,Challenger,0.353424804,R,121346.0,66329.0,118454.471815,67988.6338495
7273,Pennsylvania,1972,6,64076.0,Challenger,119557.0,Incumbent,0.651064896,D,64076.0,119557.0,62549.1465397,122548.464429
7274,Pennsylvania,1972,7,122622.0,Incumbent,79578.0,Challenger,0.393560831,R,122622.0,79578.0,119700.066281,81569.1402625
7275,Pennsylvania,1972,8,115799.0,Incumbent,64069.0,Challenger,0.356200102,R,115799.0,64069.0,113039.650105,65672.0858463
7276,Pennsylvania,1972,9,95913.0,Challenger,59386.0,Challenger,0.382397826,R,95913.0,59386.0,93627.5093961,60871.9113779
7277,Pennsylvania,1972,10,143670.0,Incumbent,51550.0,Challenger,0.264061059,R,143670.0,51550.0,140246.517937,52839.8449387
7278,Pennsylvania,1972,11,57809.0,Challenger,124336.0,Incumbent,0.682620989,D,57809.0,124336.0,56431.4815581,127447.040937
7279,Pennsylvania,1972,12,122628.0,Challenger,57314.0,Challenger,0.318513743,R,122628.0,57314.0,119705.923308,58748.067368
7280,Pennsylvania,1972,13,139085.0,Incumbent,69728.0,Challenger,0.33392557,R,139085.0,69728.0,135770.772933,71472.6810453
7281,Pennsylvania,1972,14,72275.0,Challenger,106158.0,Incumbent,0.594946002,D,72275.0,106158.0,70552.7743017,108814.20483
7282,Pennsylvania,1972,15,64560.0,Challenger,99937.0,Incumbent,0.607530836,D,64560.0,99937.0,63021.613406,102437.547694
7283,Pennsylvania,1972,16,112292.0,Incumbent,40534.0,Challenger,0.265229738,R,112292.0,40534.0,109616.217667,41548.2109553
7284,Pennsylvania,1972,17,120214.0,Incumbent,44202.0,Challenger,0.268842448,R,120214.0,44202.0,117349.446004,45307.9888648
7285,Pennsylvania,1972,18,144521.0,Challenger,53929.0,Challenger,0.271751071,R,144521.0,53929.0,141077.239638,55278.3704695
7286,Pennsylvania,1972,19,93536.0,Incumbent,67018.0,Challenger,0.417417193,R,93536.0,67018.0,91307.1504267,68694.8734841
7287,Pennsylvania,1972,20,73817.0,Challenger,117933.0,Incumbent,0.615035202,D,73817.0,117933.0,72058.0303097,120883.829935
7288,Pennsylvania,1972,21,63812.0,Challenger,104203.0,Challenger,0.620200577,D,63812.0,104203.0,62291.4373399,106810.288306
7289,Pennsylvania,1972,22,65005.0,Challenger,100918.0,Challenger,0.608221886,D,65005.0,100918.0,63456.0095951,103443.093531
7290,Pennsylvania,1972,23,90615.0,Challenger,69813.0,Challenger,0.435167178,R,90615.0,69813.0,88455.7543182,71559.8078508
7291,Pennsylvania,1972,24,55406.0,Challenger,122092.0,Challenger,0.687850004,D,55406.0,122092.0,54085.7421371,125146.893274
7292,Pennsylvania,1972,25,77123.0,Challenger,97459.0,Challenger,0.558241972,D,77123.0,97459.0,75285.2523344,99897.5450608
7293,Pennsylvania,1974,1,29772.0,Challenger,96988.0,Incumbent,0.765130956,D,29772.0,96988.0,34162.8804106,85942.0553194
7294,Pennsylvania,1974,2,26353.0,Challenger,75033.0,Incumbent,0.740072594,D,26353.0,75033.0,30239.6341347,66487.50605
7295,Pennsylvania,1974,3,27692.0,Challenger,84675.0,Incumbent,0.753557539,D,27692.0,84675.0,31776.1146154,75031.380523
7296,Pennsylvania,1974,4,50688.0,Challenger,123952.0,Incumbent,0.709757215,D,50688.0,123952.0,58163.6464547,109835.130541
7297,Pennsylvania,1974,5,83526.0,Challenger,56626.0,Challenger,0.404032764,R,83526.0,56626.0,95844.7114461,50176.8757425
7298,Pennsylvania,1974,6,35805.0,Challenger,111127.0,Incumbent,0.756315847,D,35805.0,111127.0,41085.6487001,98470.7673267
7299,Pennsylvania,1974,7,70894.0,Challenger,89680.0,Challenger,0.558496394,D,70894.0,89680.0,81349.6991746,79466.3620349
7300,Pennsylvania,1974,8,75313.0,Incumbent,54815.0,Challenger,0.421239088,R,75313.0,54815.0,86420.4290058,48572.1301845
7301,Pennsylvania,1974,9,73881.0,Incumbent,56844.0,Challenger,0.434836489,R,73881.0,56844.0,84777.2325545,50370.0477644
7302,Pennsylvania,1974,10,100793.0,Incumbent,54401.0,Challenger,0.350535459,R,100793.0,54401.0,115658.309997,48205.2805649
7303,Pennsylvania,1974,11,38106.0,Challenger,111572.0,Incumbent,0.745413488,D,38106.0,111572.0,43726.008361,98865.0863622
7304,Pennsylvania,1974,12,64416.0,Challenger,89193.0,Challenger,0.580649571,D,64416.0,89193.0,73916.3007029,79034.8263713
7305,Pennsylvania,1974,13,98985.0,Incumbent,59433.0,Challenger,0.375165701,R,98985.0,59433.0,113583.659729,52664.187052
7306,Pennsylvania,1974,14,27116.0,Challenger,93169.0,Incumbent,0.774568733,D,27116.0,93169.0,31115.1640875,82558.0004954
7307,Pennsylvania,1974,15,0.0,0,85905.0,Incumbent,1.0,D,72009.0,83371.0,82629.1433388,73875.8928324
7308,Pennsylvania,1974,16,73130.0,Incumbent,40273.0,Challenger,0.355131698,R,73130.0,40273.0,83915.4724044,35686.3157698
7309,Pennsylvania,1974,17,70274.0,Incumbent,64576.0,Challenger,0.478872822,R,70274.0,64576.0,80638.2593703,57221.4517704
7310,Pennsylvania,1974,18,107723.0,Incumbent,41706.0,Challenger,0.27910245,R,107723.0,41706.0,123610.371035,36956.1116752
7311,Pennsylvania,1974,19,66417.0,Challenger,61414.0,Challenger,0.480431194,R,66417.0,61414.0,76212.4152972,54419.5713427
7312,Pennsylvania,1974,20,25129.0,Challenger,112237.0,Incumbent,0.817065358,D,25129.0,112237.0,28835.114263,99454.34964
7313,Pennsylvania,1974,21,38111.0,Challenger,88701.0,Incumbent,0.699468505,D,38111.0,88701.0,43731.7457788,78598.8601568
7314,Pennsylvania,1974,22,41706.0,Challenger,83654.0,Incumbent,0.667310147,D,41706.0,83654.0,47856.9491604,74126.6620168
7315,Pennsylvania,1974,23,67192.0,Incumbent,60211.0,Challenger,0.472602686,R,67192.0,60211.0,77101.7150526,53353.5807815
7316,Pennsylvania,1974,24,54277.0,Challenger,76920.0,Incumbent,0.586293894,D,54277.0,76920.0,62281.964935,68159.5959827
7317,Pennsylvania,1974,25,74645.0,Challenger,64049.0,Incumbent,0.461800799,R,74645.0,64049.0,85653.9099908,56754.4716991
7318,Pennsylvania,1976,1,40191.0,Challenger,117087.0,Challenger,0.744458856,D,40191.0,117087.0,45543.6883633,104773.152479
7319,Pennsylvania,1976,2,37907.0,Challenger,109855.0,Incumbent,0.743459076,D,37907.0,109855.0,42955.502346,98301.7300431
7320,Pennsylvania,1976,3,35491.0,Challenger,98627.0,Challenger,0.735374819,D,35491.0,98627.0,40217.7364012,88254.5603656
7321,Pennsylvania,1976,4,69700.0,Challenger,144890.0,Incumbent,0.675194557,D,69700.0,144890.0,78982.7344162,129652.156624
7322,Pennsylvania,1976,5,119682.0,Incumbent,81299.0,Challenger,0.404510874,R,119682.0,81299.0,135621.40058,72748.9176712
7323,Pennsylvania,1976,6,46103.0,Challenger,133624.0,Incumbent,0.743483172,D,46103.0,133624.0,52243.0560228,119570.983344
7324,Pennsylvania,1976,7,92788.0,Challenger,109436.0,Incumbent,0.541162275,D,92788.0,109436.0,105145.623544,97926.795585
7325,Pennsylvania,1976,8,92543.0,Challenger,93855.0,Challenger,0.503519351,D,92543.0,93855.0,104867.994133,83984.4237695
7326,Pennsylvania,1976,9,154359.0,Incumbent,0.0,0,0.0,R,90315.0,50037.3333333,102343.266267,44774.9891531
7327,Pennsylvania,1976,10,125218.0,Incumbent,74925.0,Challenger,0.374357335,R,125218.0,74925.0,141894.692082,67045.2607845
7328,Pennsylvania,1976,11,53621.0,Challenger,130175.0,Incumbent,0.708258069,D,53621.0,130175.0,60762.3127996,116484.709011
7329,Pennsylvania,1976,12,58489.0,Challenger,122504.0,Incumbent,0.676843856,D,58489.0,122504.0,66278.6392148,109620.455484
7330,Pennsylvania,1976,13,130705.0,Incumbent,75435.0,Challenger,0.365940623,R,130705.0,75435.0,148112.457703,67501.6249219
7331,Pennsylvania,1976,14,43308.0,Challenger,114472.0,Incumbent,0.725516542,D,43308.0,114472.0,49075.8143773,102433.167735
7332,Pennsylvania,1976,15,57616.0,Challenger,108844.0,Incumbent,0.653874805,D,57616.0,108844.0,65289.3719674,97397.0552529
7333,Pennsylvania,1976,16,97527.0,Challenger,57836.0,Challenger,0.372263666,R,97527.0,57836.0,110515.769575,51753.4828526
7334,Pennsylvania,1976,17,82370.0,Challenger,86158.0,Challenger,0.511238489,D,82370.0,86158.0,93340.1410884,77096.9046202
7335,Pennsylvania,1976,18,77594.0,Challenger,113787.0,Challenger,0.594557453,D,77594.0,113787.0,87928.06735,101820.20806
7336,Pennsylvania,1976,19,124098.0,Incumbent,51686.0,Challenger,0.294031311,R,124098.0,51686.0,140625.529061,46250.2682537
7337,Pennsylvania,1976,20,44432.0,Challenger,134961.0,Incumbent,0.752320325,D,44432.0,134961.0,50349.5101231,120767.37325
7338,Pennsylvania,1976,21,67763.0,Challenger,99160.0,Incumbent,0.594046357,D,67763.0,99160.0,76787.7622991,88731.5056308
7339,Pennsylvania,1976,22,77030.0,Challenger,97036.0,Challenger,0.557466708,D,77030.0,97036.0,87288.9531145,86830.883223
7340,Pennsylvania,1976,23,73641.0,Incumbent,95821.0,Challenger,0.5654424,D,73641.0,95821.0,83448.6017955,85743.6627778
7341,Pennsylvania,1976,24,101048.0,Challenger,79937.0,Incumbent,0.441677487,R,101048.0,79937.0,114505.700822,71530.1569747
7342,Pennsylvania,1976,25,103632.0,Incumbent,78857.0,Challenger,0.432119196,R,103632.0,78857.0,117433.84122,70563.7388012
7343,Pennsylvania,1978,1,37913.0,Challenger,104412.0,Incumbent,0.733616722,D,37913.0,104412.0,38862.8906446,101920.840659
7344,Pennsylvania,1978,2,25785.0,Challenger,132594.0,Challenger,0.837194325,D,25785.0,132594.0,26431.029865,129430.448094
7345,Pennsylvania,1978,3,33750.0,Challenger,86015.0,Incumbent,0.718198138,D,33750.0,86015.0,34595.5888285,83962.7735253
7346,Pennsylvania,1978,4,110445.0,Challenger,87555.0,Incumbent,0.44219697,R,110445.0,87555.0,113212.142464,85466.0307622
7347,Pennsylvania,1978,5,110565.0,Incumbent,36704.0,Challenger,0.249230999,R,110565.0,36704.0,113335.149002,35828.2815727
7348,Pennsylvania,1978,6,37746.0,Challenger,106431.0,Incumbent,0.7381968,D,37746.0,106431.0,38691.7065458,103891.669465
7349,Pennsylvania,1978,7,78403.0,Challenger,79771.0,Incumbent,0.504324352,D,78403.0,79771.0,80367.3466939,77867.7487286
7350,Pennsylvania,1978,8,56776.0,Challenger,89276.0,Incumbent,0.611261742,D,56776.0,89276.0,58198.4933726,87145.9695314
7351,Pennsylvania,1978,9,101151.0,Incumbent,33882.0,Challenger,0.250916443,R,101151.0,33882.0,103685.286092,33073.6114932
7352,Pennsylvania,1978,10,116003.0,Incumbent,35721.0,Challenger,0.235434078,R,116003.0,35721.0,118909.395285,34868.7349078
7353,Pennsylvania,1978,11,69395.0,Challenger,79171.0,Incumbent,0.532901202,D,69395.0,79171.0,71133.6559038,77282.0640908
7354,Pennsylvania,1978,12,47442.0,Challenger,104216.0,Incumbent,0.687177729,D,47442.0,104216.0,48630.6348208,101729.517011
7355,Pennsylvania,1978,13,112711.0,Incumbent,47151.0,Challenger,0.294948143,R,112711.0,47151.0,115534.915924,46026.0272568
7356,Pennsylvania,1978,14,49992.0,Challenger,68004.0,Incumbent,0.576324621,D,49992.0,68004.0,51244.5237545,66381.4968414
7357,Pennsylvania,1978,15,65986.0,Challenger,58077.0,Incumbent,0.468125065,R,65986.0,58077.0,67639.2451685,56691.34451
7358,Pennsylvania,1978,16,91910.0,Incumbent,27386.0,Challenger,0.229563439,R,91910.0,27386.0,94212.7576067,26732.5991486
7359,Pennsylvania,1978,17,53613.0,Challenger,79234.0,Incumbent,0.59643048,D,53613.0,79234.0,54956.2460403,77343.5609778
7360,Pennsylvania,1978,18,65088.0,Challenger,88299.0,Incumbent,0.575661562,D,65088.0,88299.0,66718.746242,86192.279713
7361,Pennsylvania,1978,19,105424.0,Incumbent,28577.0,Challenger,0.213259603,R,105424.0,28577.0,108065.343901,27895.1831545
7362,Pennsylvania,1978,20,37745.0,Challenger,97745.0,Incumbent,0.721418555,D,37745.0,97745.0,38690.6814913,95412.9081931
7363,Pennsylvania,1978,21,65622.0,Challenger,73712.0,Challenger,0.529030962,D,65622.0,73712.0,67266.1253364,71953.3100284
7364,Pennsylvania,1978,22,39518.0,Challenger,99559.0,Incumbent,0.715855246,D,39518.0,99559.0,40508.1030911,97183.6280812
7365,Pennsylvania,1978,23,73194.0,Challenger,61657.0,Incumbent,0.457223157,R,73194.0,61657.0,75027.8378878,60185.9295152
7366,Pennsylvania,1978,24,87041.0,Incumbent,48894.0,Challenger,0.359686615,R,87041.0,48894.0,89221.767325,47727.4411294
7367,Pennsylvania,1978,25,62160.0,Challenger,68293.0,Challenger,0.52350655,D,62160.0,68293.0,63717.3867134,66663.6016086
7368,Pennsylvania,1980,1,37893.0,Challenger,111693.0,Challenger,0.746680839,D,37893.0,111693.0,38025.126643,111306.242048
7369,Pennsylvania,1980,2,0.0,0,127106.0,Incumbent,1.0,D,33949.5,106247.75,34067.8763087,105879.847247
7370,Pennsylvania,1980,3,40866.0,Challenger,67942.0,Incumbent,0.624420998,D,40866.0,67942.0,41008.4930038,67706.7380876
7371,Pennsylvania,1980,4,127475.0,Incumbent,73895.0,Challenger,0.366961315,R,127475.0,73895.0,127919.484306,73639.1247091
7372,Pennsylvania,1980,5,148898.0,Incumbent,47092.0,Challenger,0.240277565,R,148898.0,47092.0,149417.182775,46928.9351214
7373,Pennsylvania,1980,6,57844.0,Challenger,117965.0,Incumbent,0.670983852,D,57844.0,117965.0,58045.6924904,117556.524072
7374,Pennsylvania,1980,7,87643.0,Challenger,99381.0,Incumbent,0.531380999,D,87643.0,99381.0,87948.59669,99036.8746561
7375,Pennsylvania,1980,8,103585.0,Challenger,99593.0,Incumbent,0.490176102,R,103585.0,99593.0,103946.183815,99248.1405663
7376,Pennsylvania,1980,9,157241.0,Incumbent,0.0,0,0.0,R,90315.0,50037.3333333,90629.9135134,49864.0696859
7377,Pennsylvania,1980,10,145703.0,Incumbent,43152.0,Challenger,0.228492759,R,145703.0,43152.0,146211.042337,43002.5781101
7378,Pennsylvania,1980,11,93621.0,Challenger,86703.0,Incumbent,0.480817861,R,93621.0,86703.0,93947.4409903,86402.7746079
7379,Pennsylvania,1980,12,72999.0,Challenger,106750.0,Incumbent,0.593883693,D,72999.0,106750.0,73253.5354766,106380.358112
7380,Pennsylvania,1980,13,138212.0,Incumbent,57745.0,Challenger,0.294681997,R,138212.0,57745.0,138693.922455,57545.0471118
7381,Pennsylvania,1980,14,44071.0,Challenger,102545.0,Challenger,0.69941207,D,44071.0,102545.0,44224.6683104,102189.918713
7382,Pennsylvania,1980,15,99874.0,Incumbent,66626.0,Challenger,0.400156156,R,99874.0,66626.0,100222.24417,66395.2949843
7383,Pennsylvania,1980,16,129765.0,Incumbent,38891.0,Challenger,0.230593634,R,129765.0,38891.0,130217.469159,38756.3326214
7384,Pennsylvania,1980,17,63790.0,Challenger,97995.0,Incumbent,0.605711283,D,63790.0,97995.0,64012.425212,97655.6739409
7385,Pennsylvania,1980,18,58821.0,Challenger,127641.0,Incumbent,0.684541622,D,58821.0,127641.0,59026.0991283,127199.019108
7386,Pennsylvania,1980,19,136873.0,Incumbent,41584.0,Challenger,0.233019719,R,136873.0,41584.0,137350.253583,41440.0076041
7387,Pennsylvania,1980,20,46313.0,Challenger,122100.0,Incumbent,0.725003414,D,46313.0,122100.0,46474.4857947,121677.205859
7388,Pennsylvania,1980,21,51821.0,Challenger,112427.0,Incumbent,0.684495397,D,51821.0,112427.0,52001.6912825,112037.700435
7389,Pennsylvania,1980,22,50020.0,Challenger,118084.0,Incumbent,0.702446105,D,50020.0,118084.0,50194.4114925,117675.112012
7390,Pennsylvania,1980,23,122855.0,Incumbent,41033.0,Challenger,0.250372205,R,122855.0,41033.0,123283.375128,40890.9155449
7391,Pennsylvania,1980,24,86687.0,Incumbent,86567.0,Challenger,0.499653688,R,86687.0,86567.0,86989.2632756,86267.2455334
7392,Pennsylvania,1980,25,58768.0,Challenger,119817.0,Incumbent,0.67092421,D,58768.0,119817.0,58972.9143261,119402.111175
7393,Pennsylvania,1982,1,38155.0,Challenger,103626.0,Incumbent,0.730887778,D,38155.0,103626.0,41416.0958698,96062.0885846
7394,Pennsylvania,1982,2,0.0,0,120744.0,Incumbent,1.0,D,12902.3333333,159796.666667,14005.0917122,148132.722954
7395,Pennsylvania,1982,3,94497.0,Incumbent,97161.0,Challenger,0.506949879,D,94497.0,97161.0,102573.628919,90068.9845113
7396,Pennsylvania,1982,4,64539.0,Incumbent,100481.0,Challenger,0.608901951,D,64539.0,100481.0,70055.1280656,93146.6497122
7397,Pennsylvania,1982,5,90648.0,Incumbent,44170.0,Challenger,0.327626875,R,90648.0,44170.0,98395.6560977,40945.9252773
7398,Pennsylvania,1982,6,42155.0,Challenger,108230.0,Incumbent,0.719686139,D,42155.0,108230.0,45757.9746139,100330.031532
7399,Pennsylvania,1982,7,85023.0,Challenger,105775.0,Incumbent,0.554382121,D,85023.0,105775.0,92289.8891139,98054.2278969
7400,Pennsylvania,1982,8,80928.0,Incumbent,83242.0,Challenger,0.507047573,D,80928.0,83242.0,87844.8907496,77165.9658576
7401,Pennsylvania,1982,9,92322.0,Incumbent,49583.0,Challenger,0.349409816,R,92322.0,49583.0,100212.732352,45963.8173653
7402,Pennsylvania,1982,10,103617.0,Incumbent,49868.0,Challenger,0.324904714,R,103617.0,49868.0,112473.112456,46228.0145286
7403,Pennsylvania,1982,11,78485.0,Incumbent,90371.0,Challenger,0.53519567,D,78485.0,90371.0,85193.0883067,83774.6029711
7404,Pennsylvania,1982,12,54212.0,Challenger,96369.0,Incumbent,0.63998114,D,54212.0,96369.0,58845.4826181,89334.7944996
7405,Pennsylvania,1982,13,109198.0,Incumbent,59709.0,Challenger,0.353502223,R,109198.0,59709.0,118531.118773,55350.6962278
7406,Pennsylvania,1982,14,32780.0,Challenger,120980.0,Incumbent,0.786810614,D,32780.0,120980.0,35581.6963075,112149.378312
7407,Pennsylvania,1982,15,79455.0,Incumbent,58002.0,Challenger,0.421964687,R,79455.0,58002.0,86245.9939021,53768.2942706
7408,Pennsylvania,1982,16,93034.0,Incumbent,37364.0,Challenger,0.286538137,R,93034.0,37364.0,100985.586769,34636.7116156
7409,Pennsylvania,1982,17,84291.0,Challenger,61974.0,Challenger,0.423710389,R,84291.0,61974.0,91495.3253037,57450.3684205
7410,Pennsylvania,1982,18,84428.0,Challenger,101807.0,Incumbent,0.546658791,D,84428.0,101807.0,91644.0346507,94375.8617773
7411,Pennsylvania,1982,19,101163.0,Incumbent,41787.0,Challenger,0.292318993,R,101163.0,41787.0,109809.369846,38736.8661889
7412,Pennsylvania,1982,20,38212.0,Challenger,127281.0,Incumbent,0.769102016,D,38212.0,127281.0,41477.9676419,117990.453141
7413,Pennsylvania,1982,21,80180.0,Challenger,79451.0,Challenger,0.497716609,R,80180.0,79451.0,87032.9594245,73651.6800816
7414,Pennsylvania,1982,22,32716.0,Challenger,123716.0,Incumbent,0.790861205,D,32716.0,123716.0,35512.2262476,114685.67108
7415,Pennsylvania,1982,23,92424.0,Incumbent,49297.0,Challenger,0.347845415,R,92424.0,49297.0,100323.45026,45698.6931943
7416,Pennsylvania,1984,1,49559.0,Challenger,148123.0,Incumbent,0.74929938,D,49559.0,148123.0,52822.590193,139503.893353
7417,Pennsylvania,1984,2,18224.0,Challenger,200484.0,Incumbent,0.916674287,D,18224.0,200484.0,19424.0982199,188818.067113
7418,Pennsylvania,1984,3,85358.0,Challenger,152598.0,Incumbent,0.641286624,D,85358.0,152598.0,90979.0482797,143718.498261
7419,Pennsylvania,1984,4,86769.0,Challenger,114040.0,Incumbent,0.567902833,D,86769.0,114040.0,92482.9663322,107404.14384
7420,Pennsylvania,1984,5,141965.0,Incumbent,53586.0,Challenger,0.274025702,R,141965.0,53586.0,151313.767767,50467.892422
7421,Pennsylvania,1984,6,0.0,0,181165.0,Challenger,1.0,D,51846.0,98721.25,55260.1951441,92976.7742463
7422,Pennsylvania,1984,7,124046.0,Challenger,124458.0,Incumbent,0.50082896,D,124046.0,124458.0,132214.754597,117215.932427
7423,Pennsylvania,1984,8,108696.0,Challenger,112648.0,Incumbent,0.508927281,D,108696.0,112648.0,115853.916819,106093.142715
7424,Pennsylvania,1984,9,118437.0,Incumbent,59549.0,Challenger,0.334571258,R,118437.0,59549.0,126236.387229,56083.9123248
7425,Pennsylvania,1984,10,150166.0,Incumbent,44571.0,Challenger,0.228877923,R,150166.0,44571.0,160054.825136,41977.4648815
7426,Pennsylvania,1984,11,76692.0,Challenger,108430.0,Challenger,0.585721848,D,76692.0,108430.0,81742.3694401,102120.583274
7427,Pennsylvania,1984,12,57446.0,Challenger,134384.0,Incumbent,0.700536934,D,57446.0,134384.0,61228.9698385,126564.349928
7428,Pennsylvania,1984,13,133948.0,Incumbent,104756.0,Challenger,0.43885314,R,133948.0,104756.0,142768.82728,98660.3690994
7429,Pennsylvania,1984,14,42616.0,Challenger,163818.0,Incumbent,0.793561138,D,42616.0,163818.0,45422.3754246,154285.619393
7430,Pennsylvania,1984,15,110338.0,Incumbent,79490.0,Challenger,0.418747498,R,110338.0,79490.0,117604.046827,74864.5685183
7431,Pennsylvania,1984,16,138477.0,Incumbent,39515.0,Challenger,0.22200436,R,138477.0,39515.0,147596.073814,37215.6676941
7432,Pennsylvania,1984,17,129716.0,Incumbent,48935.0,Challenger,0.273913944,R,129716.0,48935.0,138258.138975,46087.5287514
7433,Pennsylvania,1984,18,87521.0,Challenger,149628.0,Incumbent,0.630945102,D,87521.0,149628.0,93284.4875055,140921.319138
7434,Pennsylvania,1984,19,141196.0,Incumbent,44117.0,Challenger,0.238067486,R,141196.0,44117.0,150494.127099,41549.8826182
7435,Pennsylvania,1984,20,50247.0,Challenger,158751.0,Incumbent,0.759581431,D,50247.0,158751.0,53555.8967983,149513.462283
7436,Pennsylvania,1984,21,125730.0,Incumbent,65594.0,Challenger,0.342842508,R,125730.0,65594.0,134009.650416,61777.1607421
7437,Pennsylvania,1984,22,39752.0,Challenger,153514.0,Incumbent,0.794314572,D,39752.0,153514.0,42369.7735094,144581.197277
7438,Pennsylvania,1984,23,94952.0,Incumbent,88957.0,Challenger,0.483701178,R,94952.0,88957.0,101204.838354,83780.6946998
7439,Pennsylvania,1986,1,29811.0,Challenger,88224.0,Incumbent,0.747439319,D,29811.0,88224.0,31613.6088215,83464.8329881
7440,Pennsylvania,1986,2,0.0,0,128399.0,Incumbent,1.0,D,12902.3333333,159796.666667,13682.5104453,151176.574349
7441,Pennsylvania,1986,3,66693.0,Challenger,107804.0,Incumbent,0.617798587,D,66693.0,107804.0,70725.7862243,101988.606903
7442,Pennsylvania,1986,4,55165.0,Challenger,86133.0,Incumbent,0.609584,D,55165.0,86133.0,58500.7121747,81486.630166
7443,Pennsylvania,1986,5,87593.0,Incumbent,45648.0,Challenger,0.342597249,R,87593.0,45648.0,92889.5655129,43185.5583088
7444,Pennsylvania,1986,6,43858.0,Challenger,98142.0,Incumbent,0.691140845,D,43858.0,98142.0,46510.0015328,92847.815097
7445,Pennsylvania,1986,7,110118.0,Challenger,69557.0,Challenger,0.387126757,R,110118.0,69557.0,116776.605153,65804.8080812
7446,Pennsylvania,1986,8,70047.0,Challenger,85731.0,Incumbent,0.55034087,D,70047.0,85731.0,74282.5955896,81106.3157066
7447,Pennsylvania,1986,9,120890.0,Incumbent,0.0,0,0.0,R,105379.5,54566.0,111751.577968,51622.4845487
7448,Pennsylvania,1986,10,118603.0,Incumbent,40248.0,Challenger,0.25336951,R,118603.0,40248.0,125774.675357,38076.8566162
7449,Pennsylvania,1986,11,46785.0,Challenger,112405.0,Incumbent,0.706105911,D,46785.0,112405.0,49613.9911011,106341.409957
7450,Pennsylvania,1986,12,46937.0,Challenger,97135.0,Incumbent,0.674211505,D,46937.0,97135.0,49775.1822232,91895.1368369
7451,Pennsylvania,1986,13,100701.0,Incumbent,71381.0,Challenger,0.414808057,R,100701.0,71381.0,106790.178858,67530.4139862
7452,Pennsylvania,1986,14,0.0,0,104726.0,Incumbent,1.0,D,35653.0,124403.75,37808.8623432,117692.897815
7453,Pennsylvania,1986,15,74829.0,Incumbent,56972.0,Challenger,0.432257722,R,74829.0,56972.0,79353.7531282,53898.6949696
7454,Pennsylvania,1986,16,100784.0,Incumbent,34399.0,Challenger,0.254462469,R,100784.0,34399.0,106878.197694,32543.3758383
7455,Pennsylvania,1986,17,101027.0,Incumbent,36157.0,Challenger,0.263565722,R,101027.0,36157.0,107135.891396,34206.542056
7456,Pennsylvania,1986,18,61164.0,Challenger,104164.0,Incumbent,0.630044518,D,61164.0,104164.0,64862.459158,98544.9635402
7457,Pennsylvania,1986,19,100055.0,Incumbent,37223.0,Challenger,0.271150512,R,100055.0,37223.0,106105.116589,35215.0376124
7458,Pennsylvania,1986,20,0.0,0,136638.0,Incumbent,1.0,D,43837.6666667,122704.0,46488.4386853,116084.839352
7459,Pennsylvania,1986,21,111148.0,Incumbent,26324.0,Challenger,0.191486266,R,111148.0,26324.0,117868.887099,24903.974696
