,State,cycle,meanPopVote,expSA,expGA,expMM,expEG,expTA,expWA,stdSA,stdGA,stdMM,stdEG,stdTA,stdWA,prOp_SA_GA,prOp_SA_MM,prOp_SA_EG,prOp_SA_TA,prOp_SA_WA,prOp_GA_MM,prOp_GA_EG,prOp_GA_TA,prOp_GA_WA,prOp_MM_EG,prOp_MM_TA,prOp_MM_WA,prOp_EG_TA,prOp_EG_WA,prOp_TA_WA,corr_SA_GA,corr_SA_MM,corr_SA_EG,corr_SA_TA,corr_SA_WA,corr_GA_MM,corr_GA_EG,corr_GA_TA,corr_GA_WA,corr_MM_EG,corr_MM_TA,corr_MM_WA,corr_EG_TA,corr_EG_WA,corr_TA_WA,MI_SA_GA,MI_SA_MM,MI_SA_EG,MI_SA_TA,MI_SA_WA,MI_GA_MM,MI_GA_EG,MI_GA_TA,MI_GA_WA,MI_MM_EG,MI_MM_TA,MI_MM_WA,MI_EG_TA,MI_EG_WA,MI_TA_WA,ndist
139,SC,2000,0.4473941855851086,0.40065000000000001,0.68269999999999997,0.041415748337376677,0.07235005837630272,0.069866011148246407,0.065543520007850117,0.52391032219509692,0.55664323868121945,0.030889230393717274,0.079073803818313582,0.024986510510171256,0.083425030243567982,0.0507,0.0729,0.0596,0.108,0.0566,0.0,0.0789,0.027,0.0431,0.1581,0.0933,0.095,0.1564,0.2035,0.1673,0.43407197369443618,0.64501487848871863,0.65208477051451164,0.35485208141844249,0.5842709852509691,0.68369537393827196,0.34210718905942189,0.41571069773586744,0.43906896870932555,0.27910669570944113,0.56438966205424923,0.85180458094464928,0.17443550107748695,0.18463256334464737,0.48628029191062866,0.13543682187017339,0.46487730937573324,0.44397411977336776,0.2042416737781555,0.50188764824130128,0.52204956957230664,0.13009040123244742,0.17186335376385636,0.2738742562485712,0.11310403366908142,0.39504114373096694,1.6883792101089456,0.010941224411984151,0.11140449577920147,0.35588500545286478,6.0
140,TN,2000,0.4699357907460569,-0.18085000000000001,-0.29730000000000001,-0.046101336792333164,-0.054643927499190031,0.054919305684343181,-0.06027524788399604,0.45824586896953334,0.46220566137525926,0.058001591224898119,0.092301916563707773,0.01944470999777119,0.095156675089453274,0.0753,0.0753,0.1348,0.5319,0.0554,0.0,0.256,0.7956,0.1034,0.256,0.7956,0.1034,0.7222,0.2632,0.7302,0.58885037238493576,0.65969343649388135,0.52998400732387352,-0.081375423414454681,0.64554831065095331,0.69483375997668395,0.3583944891254322,-0.024824748615257689,0.59168790553656581,0.45024600439554413,-0.1941018908152658,0.93450260565020515,-0.052506165698697808,0.4598382405500156,-0.14869207232678572,0.20850027090031051,0.49362757473571089,0.24002814699138422,0.13800522680873928,0.53696000212786477,0.73298725780570351,0.096143854944394203,0.040512469276026031,0.44216809636078147,0.25810727765474334,0.16804143557300344,2.6943665926895721,0.033917082029733647,0.25938079140543457,0.20084571499807943,9.0
141,TX,2000,0.4408997302563886,0.64449999999999996,1.5891,0.026856014084174429,0.00030698424789061401,0.057676156836666589,0.027020607769417841,1.3929873622467428,1.4802298125729678,0.023870431302568215,0.048841016133464733,0.014812366557023707,0.043961810135200854,0.153,0.1925,0.1842,0.2624,0.1389,0.0,0.3449,0.0811,0.1139,0.4141,0.1312,0.1686,0.4969,0.3671,0.257,0.55153786701653706,0.60845525183992677,0.80236608115780284,0.093450555336617849,0.66197541988628206,0.77730893411431323,0.43024790191383311,0.24231050465104467,0.6516105365240773,0.36398142013940271,0.21675869206647178,0.79155754693878844,0.083710608121231461,0.39527810961107318,0.15222840736394169,0.23609492916450645,0.35720234887083446,0.7449368210923355,0.088346212051465089,0.54324755266336022,0.85103251647549005,0.13828507323306904,0.084915977329470066,0.49348698269518687,0.12824785872899003,0.086553671427822457,0.87019748514681083,0.05484312771431088,0.16089980535288395,0.12493403902785974,32.0
142,UT,2000,0.41396609301768655,0.21725,0.47910000000000003,0.082448448842259187,0.039795920990492187,0.088621983269701957,0.086434169018605345,0.36985283101750238,0.15187329110036091,0.038462373908976076,0.11046251822612431,0.031839875449619665,0.087957482631502368,0.1189,0.1189,0.1307,0.124,0.0764,0.0,0.4163,0.0222,0.1258,0.4163,0.0222,0.1258,0.4137,0.4163,0.141,0.1413781509989149,0.51608243357013561,0.49975106910916067,0.2774559678152595,0.54001342698064858,0.38285752517600785,0.031064806015625772,0.18789229121642698,0.18774892254814865,-0.0034561502320371164,0.62685330499531766,0.90081430955053998,0.020578440275775933,-0.0077656107076655443,0.44495137484889546,0.014067714918682781,0.28772758145804533,0.37160080967000941,0.18374864431339211,0.3354139388981579,0.15433366923643116,0.0035235475314156009,0.032427008893190321,0.048877832461832957,0.01211158083791255,0.61185067508388569,2.7831724117008467,0.0058856001169875286,0.052758721781859051,0.62328650800175933,3.0
143,VA,2000,0.4656993464279636,0.95615000000000006,1.1022000000000001,0.037622954958211129,0.10191065045825796,0.067301068525327232,0.066678380436440254,0.7046288581109692,0.86001693175907379,0.026768591005935535,0.067439692627583786,0.019373332335702334,0.056092357873163315,0.0599,0.0599,0.0423,0.0497,0.0307,0.0,0.1028,0.0875,0.0685,0.1028,0.0875,0.0685,0.0757,0.0807,0.0552,0.6094848580366532,0.57952578006989319,0.75746576503747609,0.48399396772260878,0.61500166976925763,0.52948748165008208,0.54732409570769536,0.49132567793309639,0.55480788024300332,0.29743386532200183,0.48162648125004037,0.69838025499009238,0.37710008323893701,0.36722692074081392,0.51271846585757541,0.26959494333714995,0.31345620752757269,0.64708031625405216,0.21711686256129484,0.52295288905507753,0.49388946238252251,0.28672447860125821,0.19184933074119748,0.36599198690841872,0.099150412203717453,0.20466155308344072,0.80077556424932517,0.11231725414438552,0.18260314666974306,0.25941402506753758,11.0
144,WA,2000,0.5709018422744612,-0.03465,-0.74429999999999996,-0.026142308972610873,-0.03940041022753079,0.056669896146694876,0.0026739965356536101,0.66919291644184453,0.76241434769012351,0.026599774397353428,0.068435059838517331,0.016776734812891572,0.044804336327683623,0.3056,0.3056,0.176,0.3535,0.1917,0.0,0.3053,0.8388,0.4135,0.3053,0.8388,0.4135,0.7221,0.4394,0.4677,0.29841150408818795,0.38484052791082701,0.71071993612601103,-0.060529067169924754,0.48596068528130393,0.67858003050373372,0.23380941495467961,-0.32853940919939362,0.40163064436140644,0.19384105188864773,-0.36977562915456291,0.60519844685538937,0.021100683618996058,0.23071534672113539,-0.057984141903230056,0.077778151136466009,0.1549636966936988,0.54208173227413525,0.11609853465902209,0.25303502622856811,0.70657522069471823,0.048108208225248555,0.12953873122273024,0.17908258646068931,0.05063705691999329,0.15021916427916485,0.44850042886677222,0.0092775615874342646,0.058213335696633561,0.19633855883546469,9.0
145,WV,2000,0.5435594343184604,-0.2326,-0.44529999999999997,-0.059083510731871527,-0.076233401450765181,0.070117402297355094,-0.074536218702879423,0.33490066563920795,0.22740510396235794,0.035550060137928545,0.11057079917398081,0.0276609117971655,0.069509828163555332,0.0835,0.0835,0.0342,0.5595,0.0776,0.0,0.2468,0.9453,0.0804,0.2468,0.9453,0.0804,0.7553,0.2678,0.8779,0.25637676378022151,0.46510075608132034,0.66515938302052491,-0.19878643159772796,0.46200977344512645,0.51113769517405028,0.17489856276271329,-0.21488965750723574,0.32100150477003969,0.21401753528121742,-0.6090862761972029,0.94386491454236354,-0.06597843462621783,0.19204682695892075,-0.49180006177487262,0.037612085513067689,0.24605034603637999,0.47706045721731849,0.15832955343230759,0.21085578811812461,0.30610856916770746,0.04109537820614631,0.029165381534053764,0.15095977847659192,0.099301046880634181,0.59833508663977386,3.3546541307522513,0.032422127450345256,0.055919577399665264,0.59348042699028603,3.0
146,WI,2000,0.4902472917728994,-0.1462,-0.1822,-0.0084070237219567908,-0.030315660815460194,0.045732821862569793,-0.03579363438079728,0.45276490544868936,0.48438272333173299,0.04549556228901231,0.078988633090612576,0.020432588298749686,0.10164574632074033,0.0013,0.0021,0.0182,0.2821,0.0028,0.0,0.0141,0.2247,0.0006,0.3399,0.5167,0.025,0.6442,0.3395,0.5083,0.82111685769461817,0.8235864668628734,0.71565688807612704,-0.26549611238205317,0.79676455076804142,0.76402436112151761,0.58293385396788477,-0.29151844351579048,0.7570999281470765,0.59937650269701481,-0.23712301341234665,0.85125337060972772,-0.18465186602382486,0.58641125033258135,-0.41667736442584008,0.45082466351200201,0.81411048453061685,0.54448409902805639,0.22353395913426877,1.0188860104637962,0.61731577162685025,0.31537414635386724,0.18134994223025164,0.7241873378778132,0.3379696596129439,0.63979644787116652,2.1137579871143193,0.1094896694414929,0.42748235473974233,0.46916587165923318,8.0
147,AL,2010,0.3794749381687823,0.23744999999999999,1.5953999999999999,0.054594293187770357,0.11102982732656404,0.12537550178545362,0.0071263941149853722,0.44188462713967575,0.77159469661058699,0.027044727082268735,0.033278142138512545,0.030471186873261825,0.082759249997717027,0.1358,0.1358,0.1184,0.1305,0.0315,0.0,0.0496,0.0236,0.3068,0.0496,0.0236,0.3068,0.0288,0.2928,0.2994,0.077135796794006173,0.24486578796440517,0.37308939669447982,0.27783179814801756,0.72041497966791435,0.43035843140777674,0.10256497472266091,0.59775373343544602,0.015581725560840372,0.022909563295753301,0.67720426528869293,0.10640431149365748,0.12681134677236636,0.054074345634532818,0.06823046245506946,0.0056048412803886144,0.095462112877470418,0.1473915811275619,0.093152738403458279,0.82358822951529509,0.24836057112864371,0.031340457050962403,0.32485136337769005,0.0077693565833530931,-0.0022788430597851881,0.44907769324003893,0.075585270684810885,0.019973545765086628,0.022508431165122064,0.094628781291875477,7.0
148,AZ,2010,0.460285883162065,0.033300000000000003,-0.053900000000000003,-0.0073617913793605182,-0.014907391463785521,0.052202707977279189,-0.0043297162281421032,0.49569716719803519,0.59609590086856268,0.039406598605400855,0.084463316352194867,0.017022111932757551,0.068540935050429672,0.1036,0.1036,0.0755,0.2848,0.0014,0.0,0.3414,0.5818,0.2407,0.3414,0.5818,0.2407,0.7346,0.2905,0.4713,0.56961541952989869,0.71882574801817944,0.84908744914638601,0.11934499199947862,0.81939629772666789,0.76086701879010465,0.47567188495833818,0.10371328052763373,0.55529954285728189,0.59711464802716907,0.048529281544638495,0.8320148423806748,0.098486035868903685,0.73327913367055331,0.074807457270437749,0.19870787358276207,0.73986500317125914,0.95721699896646639,0.12570229343565176,1.3735633313795264,0.98336047709926167,0.28571946133771098,0.042867561949538224,0.35041946820930914,0.77659958342349822,0.071805522813674402,2.6797855748355248,0.056756567311353409,1.0205633428586345,0.099922457178213658,9.0
149,AR,2010,0.3947240105354032,0.0097000000000000003,0.032300000000000002,0.0011420876567280083,0.2645436708525889,0.043399322739104504,0.0013915741573063127,0.22915313900558207,0.92203130324974181,0.027093868673833191,0.077467660713530617,0.027120187881018405,0.028076563534112992,0.0272,0.0524,0.0826,0.0863,0.0,0.0,0.282,0.2838,0.1277,0.4785,0.4814,0.2559,0.0037,0.4514,0.4551,0.18548574403056658,0.29512520548943832,0.68626683765625163,0.042271924599944118,0.81155767611030394,0.80748520449052452,0.134976529818225,0.05352267862399572,0.18856600231587292,0.21023206857525428,0.058591778373173121,0.26925967448063981,-0.23643182901101839,0.55042590400656977,0.060596925232752792,0.021747391409091904,0.075695814226691027,0.4086416965138735,0.12085120038736896,0.67654336132170556,0.88842341913640199,0.0079141505649651389,0.24393699643485275,0.13229142835161101,0.032634536938857664,0.9067574710494436,0.16189043823200777,0.034689025953604118,0.3347044556813179,0.2649256969978766,4.0
150,CA,2010,0.6074761798245412,-1.2898499999999999,-1.1624000000000001,-0.012912240587203246,0.0003750986869416928,0.032882814127433165,-0.0263625850110118,1.1520610669448894,1.5891755056880243,0.017100045247929397,0.029046646559269886,0.008696132188850474,0.021837396915372027,0.2455,0.2455,0.3455,0.8165,0.0612,0.0,0.4921,0.7717,0.2597,0.4921,0.7717,0.2597,0.494,0.4564,0.9222,0.082076770810234331,0.083992418032648078,0.6855971268105574,-0.45787657534048787,0.66744860553828433,0.76092682144339496,0.063464051040530559,-0.38873824431269643,0.09614817251946714,0.039419333489414003,-0.38656347105458183,0.080051464760359597,-0.31036618010049039,0.40288512271254173,-0.52065141517982094,0.0099802005425206099,0.0096023018339563837,0.46470744262586849,0.21140382733298763,0.52277593837391745,1.0034805694114999,0.01850558324800472,0.16025024581718525,0.013620443589309634,0.013275041178217406,0.11880818899655164,-0.0032628187440323629,0.069082376912512677,0.14767578121081537,0.27495768218343936,53.0
151,CO,2010,0.4961615144630355,0.28644999999999998,0.29360000000000003,0.023449164884673034,0.040799408426777713,0.049604146050087172,0.038543164180051999,0.50615908289955647,0.54884347761114149,0.035275192453041504,0.079348704005865536,0.019471668524909766,0.061734809522923616,0.012,0.012,0.0161,0.1857,0.0097,0.0,0.0846,0.2503,0.0246,0.0846,0.2503,0.0246,0.2347,0.0886,0.2473,0.87777469955228271,0.72156061446009789,0.89571284140602114,0.24242538201516212,0.74060643810892823,0.68016095371134344,0.79620753676843903,0.21065707276672693,0.69418207342352378,0.62284330888211248,0.29975459030738005,0.91317901234054488,0.21275405037481321,0.63796349215286363,0.21180021955012082,0.57693573051123992,0.87862992384785921,1.089336873674535,0.10844693397834271,0.91984520963753857,0.82086950615260146,0.71999586404154114,0.063701597850213787,0.69450530961682988,0.73697194099205199,0.16104275224372064,5.4053003703646665,0.06990693307578566,0.69244836355909478,0.097616998343931352,7.0
152,CT,2010,0.6316146789390675,0.0424,-0.2046,-0.012716458812075277,-0.17278077023182592,0.045209488571802112,0.0074721363057506564,0.32451929261159146,0.71567454824515064,0.031390275702066144,0.09643302056595715,0.022423430809180179,0.037299772722466193,0.1692,0.1692,0.1717,0.1329,0.0066,0.0,0.3571,0.654,0.45,0.3571,0.654,0.45,0.9509,0.5005,0.4556,0.10367030012439134,0.1296624092435763,0.72972136285330835,0.071736502747205874,0.68302555394125397,0.706275410494278,0.069534477966272254,-0.11307082744229761,0.1027593730398022,0.057696265035020323,-0.17644871697058567,0.11801863875126983,0.23333525748382736,0.5566098059347766,0.18141160793362243,0.0080787632529054059,0.02635179369677082,0.63134199848888573,0.13767237333269516,0.62783574939553688,0.95884037051775506,0.0064218520469211393,0.10231155146920679,0.04155522950007029,0.0013913912234479095,0.19857070765791326,0.053925357834564168,0.052240961967780365,0.4065470082335374,0.46481225555491823,5.0
153,FL,2010,0.4714049407543616,1.7501500000000001,1.9656,0.034094683410868486,0.060260937728875023,0.06101871586813136,0.071441900106105849,1.2011220782770968,1.3512953932889702,0.022878641561888229,0.047192754017516735,0.014360830737786627,0.067819809780939141,0.0399,0.0399,0.0468,0.0512,0.0206,0.0,0.0952,0.0733,0.0493,0.0952,0.0733,0.0493,0.1043,0.0843,0.0604,0.77954500773318114,0.73103057913072222,0.83552168052233611,0.58400787579415325,0.64595975215019552,0.65894164100939046,0.68776203928369051,0.53947886479251128,0.58161959531791341,0.46344491753333378,0.5377569828149833,0.71017650724028625,0.47591198569618348,0.39366388351401504,0.48722771282753968,0.4959585958157372,0.60165908813031399,0.8933046422592108,0.31895352658101161,0.77109954129951275,0.61622205938507046,0.47223084064132109,0.26453489196298152,0.54890038997061463,0.19479734014269076,0.28116342568298763,0.98527517313459601,0.19974821630366496,0.32320733298111787,0.29979032672941069,27.0
154,GA,2010,0.44864964121416734,1.95665,2.2869999999999999,0.081036712200760752,0.091856578471470329,0.10810336785329784,0.21901147269311946,0.57713004202566065,0.63660939920230142,0.021137806110845817,0.037667107929683773,0.020184203508449454,0.17568795319270988,0.0002,0.0005,0.0077,0.0003,0.0002,0.0,0.0082,0.0,0.0001,0.0086,0.0002,0.0004,0.0084,0.0084,0.0002,0.49171574412146929,0.58797249706420984,0.5908730931255286,0.57345731983745207,0.53571050269986675,0.25014285876095488,0.41377649739208694,0.45926288021905065,0.24466189980573874,0.082321762398193832,0.57682231814688811,0.56554688560029354,0.31041668980528453,0.0086944729615743288,0.42966194246705591,0.16722361776343062,0.37700158999176547,0.34492768657703488,0.28721846242758264,0.46070329365750956,0.065864379676670096,0.20573487043547797,0.16095135578527303,0.080553094185161447,0.027741378059450216,0.28442386606841413,0.62625511860033822,0.096190804545425085,0.040217036233396869,0.22298558183312908,14.0
155,IL,2010,0.5411631913030287,-0.48630000000000001,-0.50919999999999999,-0.015495257631352377,-0.016234380921905905,0.046630237620318163,-0.030430383610820559,0.736557235831789,0.97129279878422714,0.024939997794384439,0.052185375939605538,0.015576365135402387,0.043116609064271477,0.0518,0.0937,0.103,0.6208,0.0484,0.0,0.1607,0.5089,0.0602,0.2936,0.7292,0.1425,0.6176,0.2613,0.7887,0.60666999376750363,0.69836252234914464,0.79570601315727352,-0.39921055706692082,0.72932059171123942,0.76738337834025849,0.47176013308905596,-0.30619600372485256,0.62141561030210835,0.44415001135051257,-0.35803454121396705,0.80759558461985637,-0.31828201334006812,0.5291953155280178,-0.42040694731073996,0.24201307886266932,0.49875459688932355,0.72682610604415898,0.17982418391038585,0.70268732055620309,0.81996992154967963,0.21625725446072125,0.099850677704099944,0.42017391279206229,0.20864465645878752,0.15475427302401903,0.99486486665372531,0.11683993198705363,0.34342434216349921,0.20894977181208435,18.0
156,IN,2010,0.4154167183409624,0.25405,1.0933999999999999,0.033096717849682378,0.091604718385318737,0.067808412820616171,0.011440203452422162,0.71908643849721088,0.90252861217225622,0.026522639748769807,0.065341634176929619,0.022371459356746375,0.044120133193789206,0.2546,0.2546,0.209,0.262,0.1762,0.0,0.1542,0.1078,0.3401,0.1542,0.1078,0.3401,0.0814,0.3703,0.3723,0.22081960790977218,0.32370018833193737,0.69184952454714121,0.19348581223106998,0.46760151316284104,0.60124034817216943,0.20674290062875136,0.50869967958047113,0.27885939161827683,0.11517147402242457,0.54397732432998047,0.46088900315184073,0.10437030604032846,0.12400563754114165,0.20018306737606945,0.050034637579600902,0.12056964492151312,0.47934868018889387,0.10370243119067202,0.23906545928750184,0.59244652147067045,0.030764953408549567,0.2393048446871775,0.06834709390798388,0.0292133978641958,0.28861329349368264,0.25857749243611577,-0.008859192811364441,0.025232072680881311,0.1493978689202107,9.0
157,IA,2010,0.4764302943128134,0.025600000000000001,0.031899999999999998,0.001111285719259792,0.068794759424652893,0.042725095913688622,0.0020930667834402148,0.55778647579092255,0.68361474743622319,0.027463643829226288,0.18965661188393418,0.024669367308337829,0.049045219213724817,0.0183,0.0403,0.0579,0.2763,0.0321,0.0,0.0697,0.1919,0.0213,0.2667,0.4876,0.1021,0.3991,0.284,0.4875,0.66483440149467044,0.76643016681114418,0.72417080141632317,0.059632799528681633,0.72630994015226702,0.7471405625840839,0.47943099664571998,0.065674841826248387,0.67467348242097702,0.55739821679142643,0.061042806191887171,0.88907989521790931,0.0038086814321646538,0.5280307979466462,0.075715328648533128,0.30529784003885402,0.69298985668635182,0.84912861182557775,0.22592404517557507,0.74450161683662841,0.65709901543793958,0.42514629877240495,0.15483314486173649,0.54748702090712198,0.42365521792497279,0.80742759644554074,1.7608978264975763,0.071334494064000109,0.42877512669476897,0.8662411825537647,4.0
158,KS,2010,0.3667917622461664,-0.0078499999999999993,0.1409,0.0053177210878706709,0.22000031759683206,0.042138786819387722,-0.0011231219736970062,0.14971846600171332,0.75967420680845088,0.026567070229546574,0.057365698757388221,0.025297628408220602,0.021778560267392631,0.0151,0.0343,0.0031,0.0517,0.0,0.0,0.1769,0.1759,0.0616,0.4172,0.4194,0.1439,0.0506,0.1683,0.2169,0.059406573166653015,0.12560050421073934,0.75434491552197824,-0.016239046348699278,0.85716930882917186,0.76436835229259725,0.043731948305707466,0.16595474719216807,0.055619083344524999,0.080483016417685599,0.19195193070423386,0.1103166944374412,-0.20413893126893029,0.65926905355643151,-0.030063441074848481,0.0034939608317153502,0.013042381231921585,0.27825603924602671,0.064986328472990351,0.45855567887377191,0.73477192975508554,0.013813862198744531,0.20506634577969504,0.020436987373093074,-0.0071868224136456983,0.8665831217725255,0.026142096093309957,0.040880942072460305,0.24796959795540008,0.11773592893465136,4.0
159,KY,2010,0.3735169755533713,0.1363,0.92730000000000001,0.051388382180273404,0.069114322958982455,0.082066629888103024,0.009486868695943328,0.39791725749756252,0.55249003115300843,0.02758903530753417,0.056552880469605007,0.029146275527793985,0.048371374139062916,0.114,0.137,0.0959,0.1354,0.0469,0.0,0.0942,0.0103,0.2697,0.1284,0.0331,0.3332,0.1029,0.3272,0.3317,0.05372045730615669,0.27561642689472737,0.52692732178505985,0.24247703821527306,0.6084058371115395,0.51386608214616658,0.050401647980800414,0.47295116860477426,0.048772477890331734,0.019152969279038964,0.69190527222998,0.22243751756491434,0.083210345466771848,0.12102446397983765,0.14144268177501193,0.0043461521471885901,0.085483753211392788,0.26315812173569059,0.099026099441597737,0.50905088059265136,0.332347939245071,0.0071195831268964227,0.17517447096525363,0.003610267821183788,-0.01597819404076118,0.51418159113237516,0.14117333181773925,0.0058706136923867558,0.03139038443991285,0.20975425705248171,6.0
160,LA,2010,0.36499060500880587,0.55569999999999997,1.3658999999999999,0.07894703712702715,0.062820181383187429,0.16904523865004431,0.099576557356011286,0.31465443067129073,0.64004543261832714,0.032467427016680442,0.020147692624920367,0.035665770626693044,0.068613402245932834,0.0037,0.0081,0.0027,0.0024,0.0012,0.0,0.0035,0.0018,0.0116,0.0091,0.0068,0.0174,0.0023,0.0127,0.0112,0.067632555250314752,0.52576321517703872,0.21554028625585578,0.46092306143213146,0.65375872073687591,0.39484487669732676,0.010413256008621743,0.5317705113406459,-0.011394485803744407,-0.0014459848685523544,0.75607081287394562,0.18389138634588953,0.01114156555502005,0.017384016362578299,0.25895788023746935,0.0052926650016844644,0.3505867628249062,0.048076124519126129,0.18000709912240942,0.55410153058309697,0.21482526342428621,0.0012286473956253374,0.25806105697771797,0.020234420827451194,0.022461707875072453,0.64180476689584842,0.17444190678747248,-0.0022857151092206532,0.015707757391557896,0.11596941151912515,6.0
161,MD,2010,0.6219016056330492,-0.32984999999999998,-1.1798999999999999,-0.036195280722163298,-0.11268274202044627,0.085387494832555921,-0.027128325756532984,0.49759294345251459,0.85018131644201811,0.023718728633760386,0.067398338105847,0.025763024236853175,0.050609261157553251,0.1099,0.146,0.0959,0.5779,0.1092,0.0,0.0629,0.8004,0.2079,0.1024,0.9371,0.2692,0.9541,0.2612,0.7539,0.084656790824350014,0.18418287165687866,0.67631571680499059,-0.26365752880124715,0.42717265689346479,0.62295209780076,0.042976627895991243,-0.54840650037497152,0.044251877032251717,0.024025770640092235,-0.68130471909926849,0.060800831339517553,-0.1166279664639603,0.085716824795489518,-0.14652740886576415,0.01028078688543641,0.073055866164522199,0.4266134752015569,0.086517460293845383,0.29522725153687651,0.50414164673373385,0.0049704694785525083,0.27347864083623175,0.029948371966327048,-0.00047352139580762189,0.47237071752515192,0.013353639109617267,0.013702792627055019,-0.0011753762935076864,0.089891060931350381,8.0
162,MA,2010,0.6762182200400978,0.11115,-0.67930000000000001,-0.015584219270882688,-0.11656044998993798,0.041182867099098193,0.017303582556246904,0.26292126247039421,1.0496960017879544,0.023258827064112034,0.051876454919813485,0.017768592662454868,0.039555038166230558,0.2008,0.2008,0.2455,0.0413,0.0001,0.0,0.2559,0.7486,0.5798,0.2559,0.7486,0.5798,0.9899,0.6859,0.304,0.0046354396670395511,0.0091017597211283437,0.86880305250114764,0.23809947902125012,0.82039767452253254,0.72498101438986651,-0.0027259530358800165,-0.4384657055591592,-0.0021442570132359454,-0.0019168355446109854,-0.44864288718505863,0.0066688330206211236,0.29393695883989868,0.76140139209589419,0.28728949117221908,0.00070509919418959544,0.0035543193033054088,0.7972593148659779,0.094537327078555888,0.83540815602456042,0.93969893127139925,0.012732376727641603,0.24455366280177815,0.04602110942627391,0.0076349696115352887,0.27654097956460671,0.013068581485412461,0.086138701664122824,0.66469216409149523,0.14491085966546635,9.0
163,MI,2010,0.5101675826572302,1.6204499999999999,1.6987000000000001,0.058419104881626348,0.12585235494371724,0.08631789698299687,0.1996442514421195,0.50218723271472188,0.52777472904304701,0.021251152374253183,0.048961869218874791,0.017823782852123968,0.14662404577635055,0.0005,0.0009,0.0052,0.0014,0.001,0.0,0.0067,0.0013,0.0006,0.0131,0.0037,0.0021,0.0148,0.0136,0.0026,0.78765883664637115,0.51796408297974594,0.84634757471842836,0.37178833930831268,0.58305250373177653,0.41463590861667404,0.6658125155787169,0.33177231330305984,0.47949158848272772,0.51761751160046265,0.47417285584716323,0.64807919246277434,0.35092612384490274,0.57913942199324364,0.42451154965595428,0.39846158160158512,0.25236181173133948,0.88449577633961352,0.10508113811467878,0.5532991320095535,0.16629590580493581,0.42518223566132024,0.077963362530705016,0.37021187763195906,0.27924845756042005,0.18883397900701435,0.77200275012454578,0.098965172492575373,0.50480277541646035,0.1780443465931825,14.0
164,MN,2010,0.533433115786135,0.17810000000000001,0.23019999999999999,0.0077413531018741179,-0.018135829543726764,0.050796582341307281,0.013615110762212015,0.66773870450779604,0.87228667787880398,0.025721970229432685,0.11099645394471609,0.019439972735199686,0.047222942479303559,0.0411,0.078,0.1089,0.2362,0.0528,0.0,0.1456,0.19,0.0466,0.2956,0.3815,0.1352,0.5763,0.3162,0.3753,0.65204414937004862,0.74125857646924986,0.81613137391634605,0.15350612812580625,0.72873193327615282,0.79256518280164256,0.50797806400709822,0.17230250634598038,0.6662914176612027,0.60761354488396802,0.21174567223084248,0.86578729481930994,0.12913345111720267,0.60251811633465036,0.19529738090042478,0.2994377739911589,0.60739415796843688,0.88602186780887604,0.16091886827125568,0.68711407866419483,0.83627617665498577,0.3348207073460564,0.12823908348935736,0.50243987779293897,0.46350647181374516,0.21777322626695364,1.3654463992742241,0.081670687484078977,0.39147935413713186,0.27709358103470144,8.0
165,MS,2010,0.40266475879067065,0.36770000000000003,0.94110000000000005,0.085674556565888543,0.0546757251770656,0.14589407407774255,0.10295844251037038,0.45931231943055706,0.23798414578573199,0.030825102356925978,0.042759720025525992,0.034710524091578418,0.15243606514823133,0.0878,0.0946,0.0822,0.096,0.0547,0.0,0.0897,0.0006,0.1607,0.0977,0.0042,0.1781,0.0949,0.2422,0.1823,0.12678653682418403,0.64860355914051093,0.4950296358594109,0.35983463577250935,0.66600990302731555,0.42413749050954397,0.012110418854403357,0.33033087763145208,0.14582907714326071,0.01276360977600564,0.65158347114369852,0.83501775450726456,0.012653533797049154,0.0094515955727789459,0.45837879002430165,0.016916363009270456,0.43868866495749759,0.19551302143693583,0.19398639414374197,0.59188380309508981,0.14713163065859369,0.0037876767933284761,0.086349022024920341,0.025525781600021169,0.0085824040043577087,0.42357676484001577,1.5549371816995476,0.01707227923567043,0.036285365866313771,0.30621079552209907,4.0
166,MO,2010,0.4024945258105972,0.58745000000000003,1.7103999999999999,0.075629071902296716,0.063306612166699319,0.12687395991743722,0.063726517363995885,0.70283489895530871,0.48492819626781197,0.023318669121079327,0.056415253722247136,0.024847449063815141,0.075393334868982365,0.1251,0.1278,0.0854,0.1281,0.1036,0.0,0.1286,0.0001,0.118,0.1311,0.0011,0.1226,0.1304,0.2157,0.1231,0.095001273947484241,0.46999911870395844,0.66178297717341095,0.28813899640401219,0.45703729292282175,0.2596550483767564,0.035265023194252239,0.40998134946157816,0.12350532755713869,0.0034807341637330541,0.65176860517139668,0.68426688739305419,0.011960565997450706,0.00022586503034348416,0.44689952827615004,0.013335990078902678,0.23487855773907812,0.41340606742929326,0.1060789624428975,0.30071158991285352,0.074627720219921478,0.011448973514589955,0.13403194506327953,0.014270789937070427,-0.00034864067693188413,0.40753220429701376,0.72958910833251323,0.0062595061382259842,0.0057573957644379272,0.22095611476631782,8.0
