,State,cycle,AreaNumber,alpha,beta,alphaCen,betaCen,alphaCenR,betaCenR,mean,std,meanCen,stdCen
1818,TN,1990,1,35.221544495976268,83.469254413993198,40.964302254508837,93.649972375119759,40.964302254508837,93.649972375119759,0.29675042058393142,0.041756109637205156,0.30430875453005335,0.039510524025211081
1819,TN,1990,2,48.728973368673891,128.26098175759174,38.928679167269266,98.544656042029786,38.928679167269266,98.544656042029786,0.27532055892047869,0.03348070118532441,0.28317258112638,0.038286866843635081
1820,TN,1990,3,17.899534433775329,25.005115319511024,20.642841897674415,27.828830296641264,20.642841897674415,27.828830296641264,0.41719334703121042,0.074417603298877574,0.42587435017550768,0.070301715345454055
1821,TN,1990,4,7.7360513956201151,9.5076171216621876,10.137916164036485,12.009824696559985,10.137916164036485,12.009824696559985,0.44863141435749193,0.11644202870083116,0.45774041821453099,0.10355210760119227
1822,TN,1990,5,38.347992972618364,15.938750371357493,49.440656592311718,19.758981390799825,49.440656592311718,19.758981390799825,0.70639700616474355,0.061248317139226877,0.71446409306906944,0.053907989147139984
1823,TN,1990,6,31.85497099221201,22.416486992022335,36.824954879713786,24.970892689873306,36.824954879713786,24.970892689873306,0.58695624137213631,0.066229341063808095,0.59591309655953706,0.061924625575069038
1824,TN,1990,7,38.64081924837744,71.632627211711139,33.523888046813163,59.865942548069263,33.523888046813163,59.865942548069263,0.35040910109182782,0.045228468766322402,0.35896722194772035,0.04937475028487421
1825,TN,1990,8,81.772967953850809,37.733155437149144,83.275396053541243,37.040621960355701,83.275396053541243,37.040621960355701,0.68425755629530494,0.042342034933590914,0.69213889744857271,0.041909739862638011
1826,TN,1990,9,20.60568220774703,10.192442829801086,22.415580803998939,10.68984950122093,22.415580803998939,10.68984950122093,0.66905638517361765,0.083446400256474582,0.67709679642691678,0.080066305570071258
1827,TN,2000,1,9.3965882369416374,26.312459946400981,21.966981749219521,55.407438026480001,21.966981749219521,55.407438026480001,0.26314306079221994,0.072677668697279263,0.28390496255609465,0.05093128746924358
1828,TN,2000,2,18.315483161174598,74.228063316557481,27.606582844197732,99.494346987624255,27.606582844197732,99.494346987624255,0.19791205176669652,0.041194591489236793,0.21720205257920883,0.036431802638473412
1829,TN,2000,3,45.542760556722669,93.562591904063737,18.369341779580289,33.178791951145975,18.369341779580289,33.178791951145975,0.32739761447756732,0.039645106923299207,0.35635318779020875,0.066067136997338363
1830,TN,2000,4,15.024296574394191,12.175619522971457,45.88784928542227,32.815319327480061,45.88784928542227,32.815319327480061,0.55236554850436892,0.093637785795912407,0.58304957848799455,0.055227725535029082
1831,TN,2000,5,42.452891370183572,21.605070293393471,123.03236128913329,55.010081334189749,123.03236128913329,55.010081334189749,0.6627262289914857,0.058614914751158147,0.69102827099169672,0.034532600323472273
1832,TN,2000,6,6.0838798794126268,4.4375385098735984,14.991257994735561,9.7094899645211949,14.991257994735561,9.7094899645211949,0.57823761533974682,0.14549032634259479,0.60691514360064125,0.096346127212230126
1833,TN,2000,7,34.564939023392213,83.954961626007915,31.459858405580732,67.506214522996473,31.459858405580732,67.506214522996473,0.29163827200328624,0.041574754250773609,0.3178852860847069,0.046573363787368309
1834,TN,2000,8,7.5873122496987087,4.1210784297936556,21.170329226443485,10.036181844385837,21.170329226443485,10.036181844385837,0.64802349506394064,0.13396980790240579,0.67839462022503105,0.082305907913041515
1835,TN,2000,9,81.060266316618424,23.005148436095585,67.597087430400563,17.024803530232138,67.597087430400563,17.024803530232138,0.77893569644860694,0.040483702427549777,0.79881324634836726,0.043324136246163089
1836,TN,2010,1,13.404602457677399,58.712523619662164,29.460274689432573,74.338808239893893,29.460274689432573,74.338808239893893,0.18587266557602541,0.045492978885450973,0.28382018278033488,0.044040671842415266
1837,TN,2010,2,21.692765561448979,71.581153888678983,30.738464794993231,58.168131352114038,30.738464794993231,58.168131352114038,0.23257053728773289,0.043511173922419939,0.34573885546278854,0.050159578881927867
1838,TN,2010,3,29.968758255148551,57.698186404356271,51.144493493137077,56.673082758687954,51.144493493137077,56.673082758687954,0.34184786947402013,0.050373103973789864,0.47436137289602032,0.047868384476984202
1839,TN,2010,4,27.894758489911251,43.67639211194485,52.971337358054953,47.77374864545628,52.971337358054953,47.77374864545628,0.38974863831779499,0.057248574542159807,0.52579574309171528,0.049503343821243169
1840,TN,2010,5,71.292000301848091,39.704007181850343,77.689456523781359,24.826505012971086,77.689456523781359,24.826505012971086,0.6422933753929706,0.04529277631907927,0.75782790659315358,0.04210597077117921
1841,TN,2010,6,24.272027713420528,77.108634270982677,41.339270196101182,75.381449399391443,41.339270196101182,75.381449399391443,0.23941476844128942,0.042173577783129135,0.35417250972549325,0.044079761295031612
1842,TN,2010,7,25.208625762847007,72.425394369549323,38.457514849693901,63.445981661164488,38.457514849693901,63.445981661164488,0.25819510175513538,0.044066187760416181,0.37739151419201827,0.047784661872449855
1843,TN,2010,8,26.829766330323185,71.454673377775421,51.251668606720486,78.473336316095711,51.251668606720486,78.473336316095711,0.27298081374840882,0.044709354887121661,0.39507933445224541,0.042757473375759705
1844,TN,2010,9,59.703008285545842,17.208821691913862,47.18674974467077,7.8572431955067641,47.18674974467077,7.8572431955067641,0.77625260383276284,0.047214873171554476,0.85725521031793406,0.046727297532114277
1845,TX,1970,1,39.59322288513831,11.961720379219747,21.887486358317407,10.191427279716951,21.887486358317407,10.191427279716951,0.76798111642013289,0.058227769121019131,0.68230135862102614,0.080950619693971645
1846,TX,1970,2,116.76494519430993,46.911346968465331,74.806306963739189,46.435492449214593,74.806306963739189,46.435492449214593,0.71338948146618431,0.03523659000824212,0.61700096275333483,0.043967512417488634
1847,TX,1970,3,13.14375935030073,36.246732302174081,17.603797767489986,75.737803688172121,17.603797767489986,75.737803688172121,0.26611922478488093,0.062255336155374423,0.18859541183093914,0.040274732908741208
1848,TX,1970,4,20.021609337745677,11.104640311077889,31.830852674526003,26.863104686424958,31.830852674526003,26.863104686424958,0.64323873141274523,0.08451716642657954,0.54231907517796785,0.064482766364452923
1849,TX,1970,5,54.239621056458624,54.802989224786245,24.593528247677881,38.164330003278323,24.593528247677881,38.164330003278323,0.49741675219038423,0.047663262521859415,0.39187966149726222,0.061137020053567005
1850,TX,1970,6,27.887456005232252,11.064639466624962,23.962061358765038,14.465722498026832,23.962061358765038,14.465722498026832,0.71594238172323399,0.071346467515574427,0.62356084462387995,0.077158829350684272
1851,TX,1970,7,17.517566089306282,82.391015835458461,10.353234561367218,75.174795010200683,10.353234561367218,75.174795010200683,0.17533594964342231,0.037853841975996047,0.12105077847846206,0.035066084844619073
1852,TX,1970,8,19.811401953236263,12.374180520033491,34.896276747505759,33.2713514158389,34.896276747505759,33.2713514158389,0.61553653626401528,0.08444612639022199,0.51191859960106856,0.060102860471670898
1853,TX,1970,9,117.06345642547998,66.415067764368217,48.182817532280616,42.213846981963009,48.182817532280616,42.213846981963009,0.63802266201112745,0.035382281669963961,0.53301543581498567,0.052186237032082722
1854,TX,1970,10,23.816239606468987,8.5914926269181127,43.534387215810106,23.778816983700771,43.534387215810106,23.778816983700771,0.73489374186858458,0.076365775503712222,0.64674364760259684,0.057830739777386987
1855,TX,1970,11,11.766011006354454,6.6551185918693738,9.6729055979938803,8.2045911763672752,9.6729055979938803,8.2045911763672752,0.63872364306524054,0.10900314372115261,0.54106599598810656,0.11469065599033958
1856,TX,1970,12,27.73229238806459,11.368440981476812,52.365247728042391,32.615153005053486,52.365247728042391,32.615153005053486,0.70925248705609767,0.071710422346621824,0.61620382201432222,0.052446049938899127
1857,TX,1970,13,13.262848881494515,9.4387185256059087,9.0641925374901415,9.7839468577102497,9.0641925374901415,9.7839468577102497,0.58422613045415805,0.10123496822263471,0.48090648882819192,0.11214843509541111
1858,TX,1970,14,39.6850233092416,22.767351570186015,32.333908507679048,28.499547074761264,32.333908507679048,28.499547074761264,0.63544458294594353,0.060422220044397339,0.53151523611642881,0.06345908938592168
1859,TX,1970,15,84.412727838995238,35.837238488148074,56.229186749200686,36.839635895397002,56.229186749200686,36.839635895397002,0.70197714325630756,0.041537988247383133,0.60416780992194696,0.05042100426720017
1860,TX,1970,16,57.14097954202277,32.282329979018122,27.980605592978353,24.354921581755445,27.980605592978353,24.354921581755445,0.63899423816983381,0.050508600905946416,0.53463884102206283,0.068299421232533325
1861,TX,1970,17,139.14295574052002,65.110759849678416,63.282152017512722,45.791922861858531,63.282152017512722,45.791922861858531,0.68122606895282889,0.032526813139548826,0.58017592253244976,0.047040399331033204
1862,TX,1970,18,79.582262764990006,15.439215219403076,93.632588123238179,27.943597988363994,93.632588123238179,27.943597988363994,0.83751867949329406,0.03764564805870179,0.77015566220581333,0.03800170732438516
1863,TX,1970,19,123.82887727725164,105.75093326914849,47.275841722280724,62.252395447246386,47.275841722280724,62.252395447246386,0.53937180705280141,0.032825302717675052,0.43163154035892565,0.047112369685428146
1864,TX,1970,20,111.40170268325059,23.475505377841159,81.330643738538626,26.591242753675395,81.330643738538626,26.591242753675395,0.82594905606877567,0.032526813139548826,0.75360657955516919,0.04128852009356735
1865,TX,1970,21,3.9203310339135169,3.9473522597641035,4.4096892667223404,6.6822077026498334,4.4096892667223404,6.6822077026498334,0.49828277112575814,0.16790450778759555,0.39755952285697604,0.14073785681949888
1866,TX,1970,22,11.021609402204788,7.9871043572301632,11.890522336966232,13.024947727202335,11.890522336966232,13.024947727202335,0.57981878951353172,0.11034556195408871,0.47723451760463587,0.098115999109042951
1867,TX,1970,23,138.33816821837019,59.701195812973751,65.586334180464647,43.7860343478769,65.586334180464647,43.7860343478769,0.69853874200724675,0.032526813139548826,0.599660911279153,0.046637653037641585
1868,TX,1970,24,18.891086757057312,10.353285810423237,19.408593204615325,16.129981327214974,19.408593204615325,16.129981327214974,0.64597339927422526,0.086956685016447405,0.5461275096228726,0.082364137855658145
1869,TX,1980,1,135.30003170834763,84.194977003389099,102.56998730073714,75.217279866675753,102.56998730073714,75.217279866675753,0.61641507249960958,0.032746735365233273,0.57692538354927514,0.036948772534805448
1870,TX,1980,2,116.15135380542267,85.030016196826182,83.694850965890836,72.187899052655965,83.694850965890836,72.187899052655965,0.57734647002415929,0.034740810009819163,0.53690899702457706,0.039810342664477527
1871,TX,1980,3,21.862821520024152,92.759769160365295,21.023785308804108,105.39078370764578,21.023785308804108,105.39078370764578,0.19073745751381468,0.036537713506179514,0.16630824652867626,0.032987552951171159
1872,TX,1980,4,34.651922859449492,16.390926666625322,45.662452696281036,25.299318086699557,45.662452696281036,25.299318086699557,0.67887908259800123,0.064721709210757011,0.64347961152109068,0.056462312349717506
1873,TX,1980,5,93.572217766595514,57.689962372228706,105.31103922582646,76.428435218803955,105.31103922582646,76.428435218803955,0.61860947449466575,0.03936381769164065,0.57946155917772835,0.036517326929528068
1874,TX,1980,6,25.589352404960238,41.213933160835218,21.139117381546175,40.015719891121357,21.139117381546175,40.015719891121357,0.38305529717931225,0.059037571764853504,0.3456654996446874,0.060324045737502774
1875,TX,1980,7,9.49347091116109,53.503917032663303,7.4600087522909515,49.280534247374163,7.4600087522909515,49.280534247374163,0.15069626251213056,0.044719983433000265,0.13147580826526423,0.044470647478651343
1876,TX,1980,8,35.401126258788103,61.193408425079269,41.874884288133181,85.323942108968339,41.874884288133181,85.323942108968339,0.36649202125822328,0.04877480679266314,0.32920810257638811,0.041503730766225065
1877,TX,1980,9,55.273638601168244,34.186799628167535,76.218032959788246,55.384768835752709,76.218032959788246,55.384768835752709,0.6178556655342089,0.051089056893597752,0.57915205390688507,0.042872869913063903
1878,TX,1980,10,112.77160597135767,48.607716629096871,96.091060763318424,48.814126817579208,96.091060763318424,48.814126817579208,0.69879836000154361,0.036003045720323236,0.66313057777640105,0.039128658289183063
1879,TX,1980,11,125.17435031890945,108.99377229932391,91.254568287682687,93.600261588119949,91.254568287682687,93.600261588119949,0.53454906209835595,0.032526813139548826,0.4936553096772931,0.036673141193107363
1880,TX,1980,12,129.38020692329599,56.000299685443764,101.56445181768908,51.833392566719567,101.56445181768908,51.833392566719567,0.69791699941981045,0.033632936525771276,0.66209829887291483,0.038065874267660005
1881,TX,1980,13,11.467241125056308,10.987449484935446,12.653703883672822,14.185480324869893,12.653703883672822,14.185480324869893,0.51068355045398328,0.10321813035424984,0.47146380401701038,0.094609183182972428
1882,TX,1980,14,38.954977279955756,34.414772536688588,51.24537759989358,53.241441486815887,51.24537759989358,53.241441486815887,0.53094057669961681,0.057868034403628782,0.49044825029429856,0.048673395612917503
1883,TX,1980,15,129.79054242516997,40.4674526712664,115.07543093238232,42.311962480319238,115.07543093238232,42.311962480319238,0.76231687300003093,0.032526813139548826,0.7311604089574778,0.035228377438767507
1884,TX,1980,16,61.158878902583936,41.858962047007893,43.697410960431057,35.210192297289652,43.697410960431057,35.210192297289652,0.59367269143710644,0.048156800415959551,0.55377947316066134,0.055609520057512192
1885,TX,1980,17,129.79054242516997,40.4674526712664,115.07543093238232,42.311962480319238,115.07543093238232,42.311962480319238,0.76231687300003093,0.032526813139548826,0.7311604089574778,0.035228377438767507
1886,TX,1980,18,94.232336602719286,19.654451092328543,115.08058250844883,28.204385668679095,115.08058250844883,28.204385668679095,0.82742114787751464,0.035255108302318774,0.80315879587722683,0.033101537968156021
1887,TX,1980,19,3.2572948467927181,3.4363014635744276,3.249065983511223,3.9278714904450664,3.249065983511223,3.9278714904450664,0.48662851713178001,0.18019799344520765,0.45270925033155879,0.17406978774514492
1888,TX,1980,20,136.49988520901169,53.141771833832884,115.05293273571779,52.811099080890536,115.05293273571779,52.811099080890536,0.71977796090535695,0.032526813139548826,0.68539359796512733,0.03573429534867098
1889,TX,1980,21,9.9920298524641904,26.953945946937264,9.2194728603469276,29.223373210524908,9.2194728603469276,29.223373210524908,0.27044974821387902,0.072108761075311861,0.23982284879091006,0.067985854786894104
1890,TX,1980,22,41.043549120166659,91.975426754564822,27.843087280605705,73.314186399661295,27.843087280605705,73.314186399661295,0.30855409049922905,0.039898963395315318,0.27524552874577052,0.044189688580893088
1891,TX,1980,23,65.269550511231813,40.674427504618571,39.482527908083398,28.991466524910322,39.482527908083398,28.991466524910322,0.61607607844843026,0.047028550382838895,0.57660617340966769,0.059278986499971008
1892,TX,1980,24,47.338713412709673,23.532396401873804,67.055244744288217,39.095287925482971,67.055244744288217,39.095287925482971,0.66795501772950316,0.055551385310427102,0.63169955965170344,0.046597137554082305
1893,TX,1980,25,64.418911833802994,33.40799573866034,43.431046530874411,26.555312289081211,43.431046530874411,26.555312289081211,0.6584989082485917,0.047701932649153192,0.62056445374738745,0.057593703289384929
1894,TX,1980,26,9.1009659828322356,14.711353576375263,9.1778735652574515,17.412135708232825,9.1778735652574515,17.412135708232825,0.38219569329243142,0.097551662980783688,0.34516248079716216,0.090511267128472295
1895,TX,1980,27,134.91345235718546,74.159251919859543,122.31084240806565,79.211833841661715,122.31084240806565,79.211833841661715,0.64529443393246522,0.033008679295691387,0.6069333966987307,0.03432153963366099
1896,TX,1990,1,87.417285944646096,67.56984591562329,81.181994072831628,58.870700332550058,81.181994072831628,58.870700332550058,0.56402931582383409,0.039704076215402645,0.57965321136807857,0.041562082184846624
1897,TX,1990,2,100.42782691294073,77.630138993266911,91.359333870887113,66.250101483509738,91.359333870887113,66.250101483509738,0.56401760180637617,0.037058171213709523,0.57965650130944679,0.039194309111705281
1898,TX,1990,3,48.205353038770397,134.4254876303373,47.726345756716,124.7451009932246,47.726345756716,124.7451009932246,0.26394968594657742,0.032526813139548826,0.27672027257887216,0.033967191087335383
1899,TX,1990,4,92.44464445878009,59.124332937436577,84.442727970113012,50.67654183931193,84.442727970113012,50.67654183931193,0.60991797956860538,0.039489402896676754,0.62494955818820519,0.041496122591851946
1900,TX,1990,5,24.130914432539072,24.429466458814858,32.385689029199767,30.749214691112471,32.385689029199767,30.749214691112471,0.49692597112300507,0.07102225848240093,0.51296013965061926,0.062413255912480488
1901,TX,1990,6,35.235537116424794,102.28439929135389,43.300467982124353,118.02676940910739,43.300467982124353,118.02676940910739,0.25622130170234525,0.037091409992621033,0.26840147195428121,0.034780286836289136
1902,TX,1990,7,43.565417283731314,131.86624627028908,43.540634569093982,123.52326944921674,43.540634569093982,123.52326944921674,0.24833269206454447,0.032526813139548826,0.26062263314714468,0.033861166588432592
1903,TX,1990,8,38.177556505960972,128.04792271350487,38.597787420789047,121.33025809277019,38.597787420789047,121.33025809277019,0.22967331293150023,0.032526813139548826,0.24134470784560796,0.033730693281856357
1904,TX,1990,9,30.516549050737591,24.283964058641356,31.333489421054843,23.412874956718873,31.333489421054843,23.412874956718873,0.5568661189326487,0.066500326810483776,0.57233918228505809,0.066262557754501336
1905,TX,1990,10,39.283306220378797,23.310990628273451,53.404085623784226,29.652272055817807,53.404085623784226,29.652272055817807,0.62758602936881824,0.060623433693803644,0.64298612551486634,0.052258635315330995
1906,TX,1990,11,51.577386280991369,34.686101282567513,72.058016588628448,45.385453540160292,72.058016588628448,45.385453540160292,0.59790518257204917,0.052488494187002174,0.61355490015417191,0.044741965179560209
1907,TX,1990,12,5.7440756115566565,5.9125471198190231,6.3496483763233345,6.1616837665276778,6.3496483763233345,6.1616837665276778,0.49277357120734039,0.14052892477069809,0.50751177443175222,0.13601033241835614
1908,TX,1990,13,6.5788959789351669,9.8400692832989733,8.0620591368594052,11.352361514310889,8.0620591368594052,11.352361514310889,0.40068882989036619,0.11741366037933922,0.41526138130593288,0.10906191802208308
1909,TX,1990,14,9.4902459342384464,8.7484284828254619,11.593281981345232,10.019167490795692,11.593281981345232,10.019167490795692,0.52033638614435018,0.11389978735388759,0.5364168460539056,0.10486757428585859
1910,TX,1990,15,113.03406887957891,74.082744029767412,104.00304669990419,63.94713691421066,104.00304669990419,63.94713691421066,0.60408291014630122,0.035656326090230298,0.6192493777730147,0.037357152582980661
1911,TX,1990,16,21.576293788299612,12.908847309332938,18.578950578530435,10.464734340209748,18.578950578530435,10.464734340209748,0.62566929122354242,0.081241302930838588,0.63968985445584869,0.087588356548961577
1912,TX,1990,17,33.795359641905094,24.767843936478393,43.384749596325136,29.796204580458095,43.384749596325136,29.796204580458095,0.57707498184712425,0.064011615455659115,0.59284208691131024,0.057043313667695994
1913,TX,1990,18,59.291810863484926,21.880137641920669,44.81080299802278,15.582141631999098,44.81080299802278,15.582141631999098,0.73044705659044795,0.048950216648926556,0.74198738399894026,0.055841811650080134
1914,TX,1990,19,20.97781958830441,86.455446889544803,25.395089600168326,98.342387279515947,25.395089600168326,98.342387279515947,0.19526372301664732,0.038067670550017835,0.20523361426596048,0.036161423181367731
1915,TX,1990,20,131.25646046903967,74.429270634503965,120.74005289151654,64.228967438932017,120.74005289151654,64.228967438932017,0.63814081689003621,0.033425107561228996,0.65275824392546122,0.034911768813441157
1916,TX,1990,21,37.135001265429509,121.95044927233317,41.84320366773818,128.91274659916661,41.84320366773818,128.91274659916661,0.23342801708076152,0.033433129482646637,0.24504682620039892,0.032819250050919124
1917,TX,1990,22,23.398032298249202,50.189793147881666,23.163571025355672,46.620135388459651,23.163571025355672,46.620135388459651,0.31796064303296295,0.05392093676267349,0.33193380254118887,0.055971744083033043
1918,TX,1990,23,68.534956291778343,112.92323440214064,73.076212347076691,112.93211806805836,73.076212347076691,112.93211806805836,0.377690067500905,0.035891322919712094,0.39286526675436817,0.03571362056849544
1919,TX,1990,24,67.104600973351651,47.574769398710281,71.679736556649374,47.671825798717208,71.679736556649374,47.671825798717208,0.58514971573038566,0.045809044912865422,0.60057644107937669,0.044645235509970141
1920,TX,1990,25,87.819203867224715,64.736883009011663,84.340553456141762,58.327624754964845,84.340553456141762,58.327624754964845,0.57565191704523389,0.039884814980115625,0.59116584029931851,0.041015495351717897
1921,TX,1990,26,37.761324515419567,110.23571509494789,42.725799629978042,117.03860369609529,42.725799629978042,117.03860369609529,0.25514918821912919,0.035714364225623574,0.26743003285141209,0.034908782101913394
1922,TX,1990,27,61.666910009735815,37.490279571585489,47.903831705550573,27.361734114030529,47.903831705550573,27.361734114030529,0.62191062766216498,0.04845294282305021,0.63646411455114449,0.055080307537429762
1923,TX,1990,28,113.48492989480101,39.553826223501574,108.26201569717233,35.403558559429165,108.26201569717233,35.403558559429165,0.74154372900858179,0.035273367147681672,0.75356964434503448,0.035828300005352524
1924,TX,1990,29,66.531188170905637,28.187042404566451,50.454256334463587,20.11891282949167,50.454256334463587,20.11891282949167,0.70241164522064381,0.046731151961152358,0.71492122193419561,0.053362530371062609
1925,TX,1990,30,132.73851368570789,47.546314990842383,123.80482437156951,41.606602105130804,123.80482437156951,41.606602105130804,0.73627112530835626,0.03272781375455798,0.74846597365514245,0.033635108300487368
1926,TX,2000,1,12.174169830670806,16.988876180471504,12.980153268521551,14.336890853999353,12.980153268521551,14.336890853999353,0.4174519296104881,0.089790734087577262,0.47516683028748208,0.093844697104210992
1927,TX,2000,2,12.000386685978459,14.033777261723603,12.592710320859013,11.667220134971451,12.592710320859013,11.667220134971451,0.46094764979144598,0.095870458153031399,0.5190744608186858,0.099411740105446747
1928,TX,2000,3,21.760234823985861,44.382275055937043,21.623455455112602,34.761976651198552,21.623455455112602,34.761976651198552,0.32899015872681642,0.057339923925064637,0.38349365514026651,0.064186994201808886
1929,TX,2000,4,4.6475375709619584,8.4906739727245792,6.7266661183574561,9.8745583229014517,6.7266661183574561,9.8745583229014517,0.35374202611277755,0.12715956954088614,0.40519096300148316,0.11701652961873885
1930,TX,2000,5,27.997157827031753,52.402041389223868,59.947582009133797,88.79144567933325,59.947582009133797,88.79144567933325,0.34822682439567271,0.052804299577788844,0.40303868420259964,0.0400847294093577
1931,TX,2000,6,33.187278215164575,65.595464103564012,34.101937280784803,53.114107422742009,34.101937280784803,53.114107422742009,0.3359623091661475,0.047283969271486127,0.39100531784842335,0.051954634193524363
1932,TX,2000,7,49.259396363685987,77.400261588063131,46.123775686672658,57.125653344569443,46.123775686672658,57.125653344569443,0.38891149052724672,0.043147000319251935,0.44672184746625698,0.048691540453964378
1933,TX,2000,8,13.814464941010767,38.32914669734393,23.450404102338751,51.843341522532228,23.450404102338751,51.843341522532228,0.26493111058017732,0.060534779989153374,0.31145221834458225,0.053017383100852605
1934,TX,2000,9,32.157006757444776,13.969666641527752,23.521005085198976,8.2047175506928589,23.521005085198976,8.2047175506928589,0.69714558601056786,0.066933772386395363,0.74138595218598025,0.076542670399058585
1935,TX,2000,10,41.246299939698758,61.435565295927404,90.03732964903908,105.8868224742987,90.03732964903908,105.8868224742987,0.40169020931836441,0.048145674714545901,0.4595519678061894,0.035513607692431608
1936,TX,2000,11,3.6386219055755284,8.4355367759433086,5.2112140845119876,9.8161679497895555,5.2112140845119876,9.8161679497895555,0.30135614427073421,0.12689983909916031,0.3467812339246355,0.11888466154804231
1937,TX,2000,12,39.180951519545459,95.376716860672502,62.277208085803579,119.6366926118708,62.277208085803579,119.6366926118708,0.29118334161998349,0.039020081803247245,0.34234441594050075,0.035083872539364312
1938,TX,2000,13,33.422551939388832,116.87000693448898,29.319078768965745,80.494316954778441,29.319078768965745,80.494316954778441,0.22238327825289272,0.033808435601894934,0.26699000222817337,0.04202486401889776
1939,TX,2000,14,19.183238795835127,40.932807364342551,37.122636668239544,62.857536965837447,37.122636668239544,62.857536965837447,0.31910346772843101,0.0596250419957291,0.37129998197549396,0.048080186534516782
1940,TX,2000,15,63.93303912773645,40.483865278825121,92.768856232967408,46.241950127370622,92.768856232967408,46.241950127370622,0.61228629110478483,0.047454534441979598,0.66734996121449608,0.039818952456978113
1941,TX,2000,16,93.779877666476281,50.676927619733824,94.867418698038577,40.417858036115845,94.867418698038577,40.417858036115845,0.64918975247079302,0.039568987815686303,0.70123978741944015,0.039207593284025573
1942,TX,2000,17,19.438019914002691,18.832762142853309,43.069467405258671,32.988793544763347,43.069467405258671,32.988793544763347,0.50790756993481601,0.079777589511500574,0.56626942119488732,0.056456243055846719
1943,TX,2000,18,72.72926858202203,21.35185323452151,110.29777759841697,25.364518613974109,110.29777759841697,25.364518613974109,0.77304848388014302,0.042955893996497518,0.8130319232230615,0.033351331163206203
1944,TX,2000,19,10.086455249819799,24.544183057115575,13.151484317815813,25.487802990025198,13.151484317815813,25.487802990025198,0.29125813854259264,0.076115179504267369,0.34036560283934125,0.075259540150821813
1945,TX,2000,20,74.195809152577453,33.802823353137072,99.751090799671104,35.743696565024706,99.751090799671104,35.743696565024706,0.6870069317650993,0.044415790358252473,0.73619873310094586,0.037720543195088073
1946,TX,2000,21,24.747992364247359,53.201919739325731,25.797398971072084,43.719907610645677,25.797398971072084,43.719907610645677,0.31748582771157424,0.052389250254306852,0.37109318872628039,0.057528994404311251
1947,TX,2000,22,11.816889336629989,16.220649160549076,19.155469227753084,20.888936449102037,19.155469227753084,20.888936449102037,0.42146671819350046,0.091635956523696285,0.47835568799125838,0.077971470269756288
1948,TX,2000,23,11.219090293012869,12.515281220187653,12.90755602102818,11.43727067375506,12.90755602102818,11.43727067375506,0.47269380134093986,0.10038549205749948,0.53019707976783792,0.09913610659670026
1949,TX,2000,24,8.4370589512581464,10.203341851635798,9.7582780929293946,9.3752393210172542,9.7582780929293946,9.3752393210172542,0.45262218556739847,0.11231463269743644,0.51000962770266534,0.11140973297713644
1950,TX,2000,25,22.428063105762465,12.719228287981682,33.207792516019659,14.83262501845498,33.207792516019659,14.83262501845498,0.63811640147480686,0.079927554220649372,0.69124695871323705,0.065969798763039295
1951,TX,2000,26,17.894930656771521,36.703325218649852,18.576704012102176,30.053696435497791,18.576704012102176,30.053696435497791,0.32775645246989155,0.062951830417644197,0.38199775944923325,0.068968621065460631
1952,TX,2000,27,38.248346723420035,26.342959172478324,74.735536781625441,40.525046083787394,74.735536781625441,40.525046083787394,0.59215936561283955,0.060679418366210956,0.64840498740920327,0.044282107138549832
1953,TX,2000,28,33.508931081966878,17.94086779777513,64.54568740516342,27.117862549985222,64.54568740516342,27.117862549985222,0.65129372342718295,0.065803109287044331,0.70415871343348468,0.047414393871968157
1954,TX,2000,29,60.136992383629575,23.277440726687871,109.43127129311571,33.197337885090711,109.43127129311571,33.197337885090711,0.72094228949679562,0.048819003461188226,0.76724629037353576,0.035261048891786093
1955,TX,2000,30,65.216838030435611,16.539086398520507,64.665089963102389,12.927303658977612,64.665089963102389,12.927303658977612,0.79770167710729556,0.044158757649709016,0.83339470461575027,0.04203194728937857
1956,TX,2000,31,29.866807002272907,55.830024143821333,27.264618628387876,40.15351385135957,27.264618628387876,40.15351385135957,0.34851705253087567,0.051175480679186973,0.40441076644444618,0.059333390488550325
1957,TX,2000,32,25.675494989928126,40.093000934267501,26.216513243153436,32.303705259319081,26.216513243153436,32.303705259319081,0.39039200500375665,0.059702152301076963,0.44799069302938044,0.064457793892028853
1958,TX,2010,1,21.258384728777216,64.312340594730514,30.450059600438735,67.020677517950034,30.450059600438735,67.020677517950034,0.24843057772863331,0.046440998403709875,0.31240206548816635,0.046705780671715727
1959,TX,2010,2,29.115201244208912,57.22541429631594,40.032688288529698,57.267529072491129,40.032688288529698,57.267529072491129,0.33721326935112472,0.05058608928768988,0.41143472619380894,0.049633002755955613
1960,TX,2010,3,46.864917115257697,82.955443362733462,59.920644182657881,77.075609036567513,59.920644182657881,77.075609036567513,0.36099820507895486,0.041991935198224389,0.43738892688379677,0.042228376244723718
1961,TX,2010,4,25.964497801895295,78.771855223629132,37.355271893070551,82.350944130297194,37.355271893070551,82.350944130297194,0.24790339793068508,0.041991935198224389,0.31205791256302395,0.042172439285686106
1962,TX,2010,5,42.989843557259604,83.329253816724858,56.133548719721709,79.066845349077028,56.133548719721709,79.066845349077028,0.34032734915752655,0.041991935198224389,0.41518775966849114,0.042222244432729358
1963,TX,2010,6,47.673463225663475,73.772782718518172,62.430636637480582,70.226974480643122,62.430636637480582,70.226974480643122,0.3925478540322675,0.044129560452172138,0.47061481140264028,0.043173955690651182
